epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,38,6,18,26,9,0.023867012932896614,0.5029857158660889,4.125367164611816,3.8096086978912354
0,hybrid interleaved,38,6,18,13,15,0.0269632488489151,0.19940681755542755,4.088224411010742,3.884086847305298
0,hybrid interleaved,38,6,18,5,35,0.026936067268252373,0.0446467362344265,4.081700325012207,4.021144390106201
0,hybrid blocked,38,6,18,21,34,0.02687297947704792,0.9493846297264099,4.125367164611816,3.8096086978912354
0,hybrid blocked,38,6,18,19,8,0.028975922614336014,0.4445194900035858,4.148418426513672,2.784464120864868
0,hybrid interleaved,38,6,18,4,16,0.029182763770222664,0.7947054505348206,4.0850348472595215,4.564645767211914
5,hybrid blocked,38,6,18,26,9,0.02433124929666519,0.8961107134819031,4.132774353027344,3.666320323944092
5,hybrid interleaved,38,6,18,13,15,0.02652001567184925,0.05688285082578659,4.097226619720459,3.7727417945861816
5,hybrid interleaved,38,6,18,5,35,0.027403976768255234,0.1821478009223938,4.146914005279541,2.5205371379852295
5,hybrid blocked,38,6,18,21,34,0.026060262694954872,0.8871128559112549,4.132774353027344,3.666320323944092
5,hybrid blocked,38,6,18,19,8,0.027261346578598022,0.5723832249641418,4.147649765014648,3.0347793102264404
5,hybrid interleaved,38,6,18,4,16,0.027900435030460358,0.7401134967803955,4.093363285064697,4.213609218597412
10,hybrid blocked,38,6,18,26,9,0.02433180809020996,0.9892042875289917,4.132778644561768,3.5471105575561523
10,hybrid interleaved,38,6,18,13,15,0.025482691824436188,0.04796244949102402,4.097168922424316,3.528970241546631
10,hybrid interleaved,38,6,18,5,35,0.027407478541135788,0.6702377796173096,4.13926887512207,3.340667247772217
10,hybrid blocked,38,6,18,21,34,0.024503018707036972,0.8611388206481934,4.132778644561768,3.5471105575561523
10,hybrid blocked,38,6,18,19,8,0.025106145069003105,0.8763933777809143,4.150400638580322,2.769111394882202
10,hybrid interleaved,38,6,18,4,16,0.026380687952041626,0.8027336597442627,4.1009674072265625,3.8560285568237305
15,hybrid blocked,38,6,18,26,9,0.02278747409582138,0.9999998807907104,4.141589164733887,3.0305416584014893
15,hybrid interleaved,38,6,18,13,15,0.02441798895597458,0.08195359259843826,4.102182865142822,3.390467882156372
15,hybrid interleaved,38,6,18,5,35,0.024671215564012527,0.4337495267391205,4.141589164733887,3.0305416584014893
15,hybrid blocked,38,6,18,21,34,0.02258439175784588,0.6659252047538757,4.141589164733887,3.0305416584014893
15,hybrid blocked,38,6,18,19,8,0.023673472926020622,0.9132997393608093,4.143566608428955,2.8668739795684814
15,hybrid interleaved,38,6,18,4,16,0.025001101195812225,0.7898557782173157,4.107265472412109,3.2431793212890625
20,hybrid blocked,38,6,18,26,9,0.021166907623410225,1.0000001192092896,4.139474391937256,2.961855173110962
20,hybrid interleaved,38,6,18,13,15,0.023434752598404884,0.11769774556159973,4.112324237823486,2.9965333938598633
20,hybrid interleaved,38,6,18,5,35,0.02193559892475605,0.5370634198188782,4.139474391937256,2.961855173110962
