epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,1,6,18,26,9,0.024986082687973976,0.6641069650650024,4.110568046569824,2.41066312789917
0,hybrid interleaved,1,6,18,13,15,0.025459613651037216,0.13685163855552673,4.081695556640625,4.0983757972717285
0,hybrid interleaved,1,6,18,5,35,0.03159213438630104,0.29241228103637695,4.143592834472656,2.0124495029449463
0,hybrid blocked,1,6,18,21,34,0.022057179361581802,0.5057877898216248,4.082272529602051,5.304675579071045
0,hybrid blocked,1,6,18,19,8,0.028382424265146255,0.45346760749816895,4.029994010925293,10.604860305786133
0,hybrid interleaved,1,6,18,4,16,0.02550831250846386,0.35812193155288696,4.158491134643555,1.4427688121795654
5,hybrid blocked,1,6,18,26,9,0.024514541029930115,0.4843531847000122,4.127874374389648,2.107269048690796
5,hybrid interleaved,1,6,18,13,15,0.024166056886315346,0.23553520441055298,4.105540752410889,3.2181265354156494
5,hybrid interleaved,1,6,18,5,35,0.029393700882792473,0.31871455907821655,4.145960330963135,2.1240479946136475
5,hybrid blocked,1,6,18,21,34,0.024040475487709045,0.5867703557014465,4.151428699493408,2.723583936691284
5,hybrid blocked,1,6,18,19,8,0.026305988430976868,0.4709698557853699,4.007534980773926,12.586202621459961
5,hybrid interleaved,1,6,18,4,16,0.0247445460408926,0.22092096507549286,4.15689754486084,1.8473846912384033
10,hybrid blocked,1,6,18,26,9,0.02442809008061886,0.25862646102905273,4.156235218048096,1.5769660472869873
10,hybrid interleaved,1,6,18,13,15,0.023272449150681496,0.3269538879394531,4.104362964630127,2.940772771835327
10,hybrid interleaved,1,6,18,5,35,0.027124162763357162,0.0661560520529747,4.157955169677734,1.4124009609222412
10,hybrid blocked,1,6,18,21,34,0.024518374353647232,0.48172205686569214,4.157467365264893,1.7913987636566162
10,hybrid blocked,1,6,18,19,8,0.025125941261649132,0.5472918152809143,4.013392448425293,12.54593276977539
10,hybrid interleaved,1,6,18,4,16,0.024172833189368248,0.18030574917793274,4.164236545562744,1.2465111017227173
15,hybrid blocked,1,6,18,26,9,0.023277416825294495,0.2889972925186157,4.137566089630127,3.0188417434692383
15,hybrid interleaved,1,6,18,13,15,0.021594982594251633,0.3722602427005768,4.120991230010986,2.365755796432495
15,hybrid interleaved,1,6,18,5,35,0.024519838392734528,0.04411151260137558,4.139954566955566,2.9295053482055664
15,hybrid blocked,1,6,18,21,34,0.022470949217677116,0.8738138675689697,4.1373772621154785,3.032274007797241
15,hybrid blocked,1,6,18,19,8,0.023763416334986687,0.5461829900741577,4.024893760681152,12.555527687072754
15,hybrid interleaved,1,6,18,4,16,0.022911274805665016,0.05118181183934212,4.159342288970947,1.8117855787277222
20,hybrid blocked,1,6,18,26,9,0.0222491305321455,0.9930979013442993,4.149460792541504,2.78078031539917
20,hybrid interleaved,1,6,18,13,15,0.02039095014333725,0.47678491473197937,4.121013641357422,2.139554500579834
20,hybrid interleaved,1,6,18,5,35,0.022492963820695877,0.08447768539190292,4.14963436126709,2.7638702392578125
20,hybrid blocked,1,6,18,21,34,0.021639807149767876,0.8848274946212769,4.149548053741455,2.7703351974487305
20,hybrid blocked,1,6,18,19,8,0.022306617349386215,0.5243526101112366,4.0890421867370605,10.778044700622559
20,hybrid interleaved,1,6,18,4,16,0.021516233682632446,0.22796402871608734,4.1615190505981445,1.2629495859146118
25,hybrid blocked,1,6,18,26,9,0.019817978143692017,0.9999955892562866,4.155355453491211,2.2746262550354004
25,hybrid interleaved,1,6,18,13,15,0.01852448098361492,0.44894343614578247,4.130301475524902,1.874451756477356
25,hybrid interleaved,1,6,18,5,35,0.02024565078318119,0.02563192881643772,4.15521240234375,2.288541316986084
25,hybrid blocked,1,6,18,21,34,0.019700251519680023,0.9146784543991089,4.155198097229004,2.289949417114258
