epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,11,32,18,26,9,0.024589061737060547,0.1625385284423828,4.0794830322265625,2.5748729705810547
0,hybrid interleaved,11,32,18,13,15,0.024639088660478592,0.1266651451587677,4.0644707679748535,5.160587787628174
0,hybrid interleaved,11,32,18,5,35,0.032372720539569855,0.2996586561203003,4.147001266479492,2.6225438117980957
0,hybrid blocked,11,32,18,21,34,0.025818180292844772,0.0963820368051529,3.9570236206054688,7.15167760848999
0,hybrid blocked,11,32,18,19,8,0.02376219443976879,0.06793224811553955,4.121786117553711,3.006842851638794
0,hybrid interleaved,11,32,18,4,16,0.019539492204785347,0.29036402702331543,4.070080280303955,5.142620086669922
5,hybrid blocked,11,32,18,26,9,0.023534683510661125,0.15553373098373413,4.1235032081604,2.2165791988372803
5,hybrid interleaved,11,32,18,13,15,0.020412711426615715,0.33201637864112854,4.004456520080566,6.664120197296143
5,hybrid interleaved,11,32,18,5,35,0.024486271664500237,0.6289843320846558,4.141258239746094,2.4216721057891846
5,hybrid blocked,11,32,18,21,34,0.02015780471265316,0.27874648571014404,4.077833652496338,4.4593915939331055
5,hybrid blocked,11,32,18,19,8,0.02203739620745182,0.06290018558502197,4.110118865966797,3.4126462936401367
5,hybrid interleaved,11,32,18,4,16,0.019003640860319138,0.2799331247806549,4.114307403564453,4.464315414428711
10,hybrid blocked,11,32,18,26,9,0.018236810341477394,0.4898701310157776,4.143276214599609,1.9679296016693115
10,hybrid interleaved,11,32,18,13,15,0.017992334440350533,0.5628334283828735,3.942415714263916,6.583197593688965
10,hybrid interleaved,11,32,18,5,35,0.01812604069709778,0.6118873357772827,4.138769626617432,2.7692325115203857
10,hybrid blocked,11,32,18,21,34,0.0164385624229908,0.5733808279037476,4.137219429016113,3.0558230876922607
10,hybrid blocked,11,32,18,19,8,0.022307224571704865,0.0,4.069613933563232,3.181072235107422
10,hybrid interleaved,11,32,18,4,16,0.018021827563643456,0.45069482922554016,4.144350528717041,3.2994494438171387
15,hybrid blocked,11,32,18,26,9,0.013663296587765217,0.9435088634490967,4.144214153289795,2.3132824897766113
15,hybrid interleaved,11,32,18,13,15,0.014952054247260094,0.6218737363815308,3.944298267364502,5.255836486816406
15,hybrid interleaved,11,32,18,5,35,0.014580531977117062,0.7298292517662048,4.144790172576904,2.4668288230895996
15,hybrid blocked,11,32,18,21,34,0.012776604853570461,0.6798347234725952,4.142582893371582,2.844655990600586
15,hybrid blocked,11,32,18,19,8,0.01687381975352764,0.17146079242229462,4.115533351898193,2.6565752029418945
15,hybrid interleaved,11,32,18,4,16,0.01618388667702675,0.6224571466445923,4.140637397766113,3.2357120513916016
20,hybrid blocked,11,32,18,26,9,0.011240677908062935,0.9999983310699463,4.147398471832275,2.1052908897399902
20,hybrid interleaved,11,32,18,13,15,0.01139417476952076,0.7374550700187683,3.9162168502807617,5.629026889801025
20,hybrid interleaved,11,32,18,5,35,0.011584339663386345,0.6700218915939331,4.14748477935791,2.1094303131103516
20,hybrid blocked,11,32,18,21,34,0.011612724512815475,0.7218238711357117,4.147659778594971,2.279475688934326
