epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,21,256,18,26,9,0.025439614430069923,0.5414668321609497,3.320458173751831,10.189427375793457
0,hybrid interleaved,21,256,18,13,15,0.017524534836411476,0.30922096967697144,3.8825840950012207,6.268752098083496
0,hybrid interleaved,21,256,18,5,35,0.021738525480031967,0.03779640048742294,3.7447335720062256,4.1906280517578125
0,hybrid blocked,21,256,18,21,34,0.018436074256896973,0.25765183568000793,4.096789360046387,2.238463878631592
0,hybrid blocked,21,256,18,19,8,0.01950858160853386,0.043361909687519073,4.143093585968018,0.9026150107383728
0,hybrid interleaved,21,256,18,4,16,0.018680468201637268,0.5958287715911865,4.062241077423096,4.593631267547607
5,hybrid blocked,21,256,18,26,9,0.004581067245453596,0.6648440361022949,4.133291244506836,3.3483290672302246
5,hybrid interleaved,21,256,18,13,15,0.0023433538153767586,0.7017149925231934,3.9214768409729004,9.821706771850586
5,hybrid interleaved,21,256,18,5,35,0.004747034050524235,0.09005347639322281,4.129143238067627,2.8315069675445557
5,hybrid blocked,21,256,18,21,34,0.00272737885825336,0.40338942408561707,4.153463363647461,1.9360277652740479
5,hybrid blocked,21,256,18,19,8,0.0008591783698648214,0.9731559753417969,3.945403575897217,4.642767906188965
5,hybrid interleaved,21,256,18,4,16,0.0011464797426015139,0.8138409852981567,3.9376962184906006,5.709918975830078
10,hybrid blocked,21,256,18,26,9,0.0032461967784911394,0.9852062463760376,4.148402690887451,2.8707120418548584
10,hybrid interleaved,21,256,18,13,15,0.0021004818845540285,0.8506932258605957,3.9092912673950195,9.815778732299805
10,hybrid interleaved,21,256,18,5,35,0.0036884285509586334,0.034624602645635605,4.141432762145996,3.060250997543335
10,hybrid blocked,21,256,18,21,34,0.0033717798069119453,0.4801114797592163,4.147598743438721,2.778970956802368
10,hybrid blocked,21,256,18,19,8,0.0006369067123159766,0.9770179390907288,3.979478359222412,4.973156929016113
10,hybrid interleaved,21,256,18,4,16,0.0008782929508015513,0.9681293964385986,3.9340524673461914,5.010272979736328
15,hybrid blocked,21,256,18,26,9,0.0035704681649804115,0.9969639778137207,4.147092819213867,3.281869411468506
15,hybrid interleaved,21,256,18,13,15,0.0019481813069432974,0.8992631435394287,3.95751953125,8.391983032226562
15,hybrid interleaved,21,256,18,5,35,0.003764065681025386,0.03698376938700676,4.144595623016357,3.2685840129852295
15,hybrid blocked,21,256,18,21,34,0.0038401782512664795,0.53704833984375,4.145840644836426,3.2506837844848633
15,hybrid blocked,21,256,18,19,8,0.0005884374841116369,0.9556295275688171,4.036647796630859,3.9533004760742188
15,hybrid interleaved,21,256,18,4,16,0.0008301028283312917,0.9939239025115967,3.9167253971099854,5.512961387634277
20,hybrid blocked,21,256,18,26,9,0.0037671297322958708,0.9998064041137695,4.150209426879883,3.6340370178222656
20,hybrid interleaved,21,256,18,13,15,0.0012420231942087412,0.8814563751220703,3.9620540142059326,8.406231880187988
20,hybrid interleaved,21,256,18,5,35,0.0038560694083571434,0.06870211660861969,4.14973258972168,3.633197069168091
20,hybrid blocked,21,256,18,21,34,0.0039214277639985085,0.4879952371120453,4.149952411651611,3.6285665035247803
20,hybrid blocked,21,256,18,19,8,0.0006540743634104729,0.982833743095398,4.051148891448975,3.8695180416107178
20,hybrid interleaved,21,256,18,4,16,0.0008790955762378871,0.9918807744979858,3.912379264831543,5.588005065917969
25,hybrid blocked,21,256,18,26,9,0.004090070258826017,0.9999923706054688,4.150432586669922,3.700655460357666
25,hybrid interleaved,21,256,18,13,15,0.0008574120583944023,0.9235804080963135,3.9749059677124023,8.674200057983398
25,hybrid interleaved,21,256,18,5,35,0.0041187722235918045,0.042555466294288635,4.1503705978393555,3.701575994491577
25,hybrid blocked,21,256,18,21,34,0.004094153642654419,0.5702154636383057,4.150383949279785,3.702953815460205
25,hybrid blocked,21,256,18,19,8,0.0008303500944748521,0.9876278042793274,4.057136058807373,4.025766849517822
25,hybrid interleaved,21,256,18,4,16,0.0008134186500683427,0.9876044988632202,3.9799909591674805,5.478584289550781
30,hybrid blocked,21,256,18,26,9,0.004260539077222347,1.0,4.1522979736328125,3.7093393802642822
30,hybrid interleaved,21,256,18,13,15,0.0004318388528190553,0.9621106386184692,4.001955032348633,8.847380638122559
30,hybrid interleaved,21,256,18,5,35,0.004251877777278423,0.06952887028455734,4.152283191680908,3.709467887878418
30,hybrid blocked,21,256,18,21,34,0.004231806378811598,0.5871642827987671,4.152291297912598,3.7092907428741455
30,hybrid blocked,21,256,18,19,8,0.0005412154132500291,0.985712468624115,4.0537638664245605,3.920652389526367
30,hybrid interleaved,21,256,18,4,16,0.0006503707263618708,0.9929909110069275,4.019021034240723,5.134634494781494
35,hybrid blocked,21,256,18,26,9,0.004806672688573599,1.0,4.156576633453369,3.7760379314422607
35,hybrid interleaved,21,256,18,13,15,0.0004237740358803421,0.9793815612792969,4.014540672302246,8.835854530334473
35,hybrid interleaved,21,256,18,5,35,0.004801303148269653,0.14320121705532074,4.156574249267578,3.776127576828003
35,hybrid blocked,21,256,18,21,34,0.004792456515133381,0.6429234147071838,4.156575679779053,3.776064157485962
35,hybrid blocked,21,256,18,19,8,0.0007568224100396037,0.9899009466171265,4.093205451965332,3.3192481994628906
35,hybrid interleaved,21,256,18,4,16,0.000977260759100318,0.9916655421257019,4.022625923156738,5.08916711807251
40,hybrid blocked,21,256,18,26,9,0.004301005974411964,1.0000001192092896,4.152958869934082,3.7087104320526123
40,hybrid interleaved,21,256,18,13,15,0.0005373326130211353,0.9347996711730957,4.0328168869018555,8.77757453918457
40,hybrid interleaved,21,256,18,5,35,0.004285522736608982,0.15622065961360931,4.152958393096924,3.708735227584839
40,hybrid blocked,21,256,18,21,34,0.004274242091923952,0.5542635321617126,4.152958393096924,3.7087149620056152
40,hybrid blocked,21,256,18,19,8,0.00043997608008794487,0.9709019660949707,4.030893802642822,4.135505676269531
40,hybrid interleaved,21,256,18,4,16,0.000723885023035109,0.9776102900505066,3.9895236492156982,6.126886367797852
45,hybrid blocked,21,256,18,26,9,0.005524701904505491,0.9999998807907104,4.152502059936523,3.5701045989990234
45,hybrid interleaved,21,256,18,13,15,0.0006717263604514301,0.9544660449028015,4.068512916564941,7.344515800476074
45,hybrid interleaved,21,256,18,5,35,0.0055174436420202255,0.16962409019470215,4.152502536773682,3.570106029510498
45,hybrid blocked,21,256,18,21,34,0.005511947441846132,0.5213650465011597,4.152502059936523,3.5701048374176025
45,hybrid blocked,21,256,18,19,8,0.0005757046747021377,0.9772068858146667,4.055023193359375,3.9217729568481445
45,hybrid interleaved,21,256,18,4,16,0.0006499247974716127,0.9892443418502808,4.0269598960876465,5.608134746551514
50,hybrid blocked,21,256,18,26,9,0.0057787359692156315,1.0,4.158595085144043,3.3944756984710693
50,hybrid interleaved,21,256,18,13,15,0.0008107693865895271,0.9823579788208008,4.076484203338623,6.966229438781738
50,hybrid interleaved,21,256,18,5,35,0.0057762619107961655,0.18672963976860046,4.158595085144043,3.3944756984710693
50,hybrid blocked,21,256,18,21,34,0.005775006953626871,0.6023246645927429,4.158595085144043,3.3944756984710693
50,hybrid blocked,21,256,18,19,8,0.0008360283100046217,0.9873144626617432,4.088931560516357,3.3163795471191406
50,hybrid interleaved,21,256,18,4,16,0.0007020814809948206,0.9896647930145264,4.059262752532959,5.2953972816467285
55,hybrid blocked,21,256,18,26,9,0.005675950553268194,1.0,4.162660121917725,3.1745247840881348
55,hybrid interleaved,21,256,18,13,15,0.00044825280201621354,0.985162615776062,4.089491367340088,6.809956073760986
55,hybrid interleaved,21,256,18,5,35,0.0056700208224356174,0.25752297043800354,4.162660121917725,3.1745247840881348
55,hybrid blocked,21,256,18,21,34,0.005661655683070421,0.6222470998764038,4.162660121917725,3.1745247840881348
55,hybrid blocked,21,256,18,19,8,0.0008485207799822092,0.9752500057220459,4.061916828155518,3.78212308883667
55,hybrid interleaved,21,256,18,4,16,0.0008269044337794185,0.997332751750946,4.030638694763184,5.680942535400391
60,hybrid blocked,21,256,18,26,9,0.005400320049375296,1.0000001192092896,4.162632465362549,3.3484108448028564
60,hybrid interleaved,21,256,18,13,15,0.0005826071137562394,0.9919534921646118,4.079244613647461,6.526601314544678
60,hybrid interleaved,21,256,18,5,35,0.005399300251156092,0.2978208661079407,4.162632465362549,3.3484108448028564
60,hybrid blocked,21,256,18,21,34,0.005399537272751331,0.5770251750946045,4.162632465362549,3.3484108448028564
60,hybrid blocked,21,256,18,19,8,0.0005821752711199224,0.9754888415336609,4.052811145782471,3.9511871337890625
60,hybrid interleaved,21,256,18,4,16,0.0007930996944196522,0.9955340623855591,4.07509183883667,4.7642598152160645
65,hybrid blocked,21,256,18,26,9,0.006706662941724062,1.0,4.163425922393799,3.2369871139526367
65,hybrid interleaved,21,256,18,13,15,0.000628434238024056,0.9902276992797852,4.087336540222168,6.830933570861816
65,hybrid interleaved,21,256,18,5,35,0.006703834980726242,0.2644696831703186,4.163425922393799,3.2369871139526367
65,hybrid blocked,21,256,18,21,34,0.0067062173038721085,0.5526668429374695,4.163425922393799,3.2369871139526367
65,hybrid blocked,21,256,18,19,8,0.000894073280505836,0.9954190254211426,4.111825942993164,2.770524024963379
65,hybrid interleaved,21,256,18,4,16,0.0010034648003056645,0.9963170886039734,4.073260307312012,4.9302897453308105
70,hybrid blocked,21,256,18,26,9,0.004427017644047737,1.0,4.160606384277344,3.174647092819214
70,hybrid interleaved,21,256,18,13,15,0.000792196486145258,0.9797619581222534,4.118778228759766,5.285129070281982
70,hybrid interleaved,21,256,18,5,35,0.004424809943884611,0.27258411049842834,4.160606384277344,3.174647092819214
70,hybrid blocked,21,256,18,21,34,0.004417176358401775,0.5387211441993713,4.160606384277344,3.174647092819214
70,hybrid blocked,21,256,18,19,8,0.0010976736666634679,0.9882265329360962,4.133692264556885,2.3503549098968506
70,hybrid interleaved,21,256,18,4,16,0.0007049122941680253,0.97751784324646,4.0616068840026855,5.047903537750244
75,hybrid blocked,21,256,18,26,9,0.006246378645300865,0.9999999403953552,4.1585869789123535,3.067866086959839
75,hybrid interleaved,21,256,18,13,15,0.0009565441869199276,0.9950970411300659,4.125652313232422,4.940036296844482
75,hybrid interleaved,21,256,18,5,35,0.006252100225538015,0.27658960223197937,4.1585869789123535,3.067866086959839
75,hybrid blocked,21,256,18,21,34,0.006244889460504055,0.47202521562576294,4.1585869789123535,3.067866086959839
75,hybrid blocked,21,256,18,19,8,0.0008924627909436822,0.9899284839630127,4.12588357925415,2.7361702919006348
75,hybrid interleaved,21,256,18,4,16,0.0008453279151581228,0.9931543469429016,4.066279888153076,5.089184284210205
80,hybrid blocked,21,256,18,26,9,0.0062415581196546555,1.0,4.163064479827881,2.71573543548584
80,hybrid interleaved,21,256,18,13,15,0.0008386317640542984,0.988862156867981,4.107882499694824,5.640732288360596
80,hybrid interleaved,21,256,18,5,35,0.006236185785382986,0.2251412719488144,4.163064479827881,2.71573543548584
80,hybrid blocked,21,256,18,21,34,0.006225385703146458,0.48884811997413635,4.163064479827881,2.71573543548584
80,hybrid blocked,21,256,18,19,8,0.0010489817941561341,0.9655341506004333,4.129608631134033,2.47377347946167
80,hybrid interleaved,21,256,18,4,16,0.0006447592168115079,0.9949440956115723,4.071437835693359,4.985483169555664
85,hybrid blocked,21,256,18,26,9,0.006434078328311443,0.9999998807907104,4.162439346313477,2.626208543777466
85,hybrid interleaved,21,256,18,13,15,0.0007035529124550521,0.9843650460243225,4.1273908615112305,4.463723182678223
85,hybrid interleaved,21,256,18,5,35,0.006432961672544479,0.2224598526954651,4.162439346313477,2.626208543777466
85,hybrid blocked,21,256,18,21,34,0.006443448830395937,0.514117956161499,4.162439346313477,2.626208543777466
85,hybrid blocked,21,256,18,19,8,0.0009457790292799473,0.9646298885345459,4.147399425506592,1.8204867839813232
85,hybrid interleaved,21,256,18,4,16,0.0015403899597004056,0.9938437938690186,4.097822189331055,4.930094242095947
90,hybrid blocked,21,256,18,26,9,0.00644852826371789,1.0,4.164280891418457,2.538719654083252
90,hybrid interleaved,21,256,18,13,15,0.001186397741548717,0.9973256587982178,4.136481285095215,4.179744720458984
90,hybrid interleaved,21,256,18,5,35,0.006445544771850109,0.3759261667728424,4.164280891418457,2.538719654083252
90,hybrid blocked,21,256,18,21,34,0.006441567093133926,0.5152797698974609,4.164280891418457,2.538719654083252
90,hybrid blocked,21,256,18,19,8,0.0008318821201100945,0.9797518849372864,4.122913360595703,2.538655996322632
90,hybrid interleaved,21,256,18,4,16,0.00132872280664742,0.9985741376876831,4.075212001800537,5.499026298522949
