epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,5,256,18,26,9,0.02589176967740059,0.19298888742923737,4.054187297821045,4.077462196350098
0,hybrid interleaved,5,256,18,13,15,0.023176856338977814,0.032092511653900146,3.946702241897583,2.38222336769104
0,hybrid interleaved,5,256,18,5,35,0.020046235993504524,0.13949540257453918,3.931185483932495,4.22714900970459
0,hybrid blocked,5,256,18,21,34,0.023177389055490494,0.7649722099304199,4.144054889678955,2.314976692199707
0,hybrid blocked,5,256,18,19,8,0.017403582111001015,0.6849644184112549,3.3917038440704346,4.0124335289001465
0,hybrid interleaved,5,256,18,4,16,0.021333664655685425,0.2041185051202774,3.8340115547180176,5.567745208740234
5,hybrid blocked,5,256,18,26,9,0.012761127203702927,0.8024125099182129,4.154847621917725,1.8493822813034058
5,hybrid interleaved,5,256,18,13,15,0.005550871603190899,0.9451278448104858,3.9363906383514404,2.9517931938171387
5,hybrid interleaved,5,256,18,5,35,0.011227934621274471,0.2562672197818756,4.163964748382568,1.2116590738296509
5,hybrid blocked,5,256,18,21,34,0.012997840531170368,0.6706802845001221,4.159793853759766,1.7190954685211182
5,hybrid blocked,5,256,18,19,8,0.008989415131509304,0.9570285677909851,3.910975933074951,4.651028156280518
5,hybrid interleaved,5,256,18,4,16,0.012081998400390148,0.851787805557251,3.8336405754089355,6.325278282165527
10,hybrid blocked,5,256,18,26,9,0.011324294842779636,0.9999920725822449,4.157698631286621,1.8915796279907227
10,hybrid interleaved,5,256,18,13,15,0.0036153309047222137,0.9317038059234619,4.009830474853516,3.036968231201172
10,hybrid interleaved,5,256,18,5,35,0.011282443068921566,0.2505713403224945,4.157701015472412,1.8915988206863403
10,hybrid blocked,5,256,18,21,34,0.011333544738590717,0.4522077739238739,4.157700061798096,1.8912485837936401
10,hybrid blocked,5,256,18,19,8,0.0042122602462768555,0.9416285753250122,3.8397140502929688,5.784511566162109
10,hybrid interleaved,5,256,18,4,16,0.0060034203343093395,0.9629265069961548,3.8348581790924072,5.737846374511719
15,hybrid blocked,5,256,18,26,9,0.013061282224953175,1.0,4.161028861999512,1.5505328178405762
15,hybrid interleaved,5,256,18,13,15,0.00437571806833148,0.959287703037262,4.0449371337890625,2.659743070602417
15,hybrid interleaved,5,256,18,5,35,0.013030440546572208,0.13537189364433289,4.1610283851623535,1.550578236579895
15,hybrid blocked,5,256,18,21,34,0.013032501563429832,0.2603744566440582,4.161027908325195,1.550637125968933
15,hybrid blocked,5,256,18,19,8,0.00223173969425261,0.9890587329864502,3.9491074085235596,4.868963241577148
15,hybrid interleaved,5,256,18,4,16,0.003441265318542719,0.9728516936302185,3.9672765731811523,4.984463691711426
20,hybrid blocked,5,256,18,26,9,0.011582912877202034,1.0000001192092896,4.161986827850342,1.2819944620132446
20,hybrid interleaved,5,256,18,13,15,0.003485333174467087,0.9750089645385742,4.072623252868652,2.414614200592041
20,hybrid interleaved,5,256,18,5,35,0.011561687104403973,0.23269742727279663,4.161988258361816,1.2819209098815918
20,hybrid blocked,5,256,18,21,34,0.01154837291687727,0.2431846559047699,4.161986351013184,1.2820346355438232
20,hybrid blocked,5,256,18,19,8,0.0012638914631679654,0.9851956367492676,3.9445576667785645,5.386985778808594
20,hybrid interleaved,5,256,18,4,16,0.0012209953274577856,0.9482929110527039,4.017741680145264,4.695356845855713
25,hybrid blocked,5,256,18,26,9,0.01379026472568512,0.9999999403953552,4.162673473358154,1.1804920434951782
25,hybrid interleaved,5,256,18,13,15,0.001965579576790333,0.974679708480835,4.089319705963135,2.1077470779418945
25,hybrid interleaved,5,256,18,5,35,0.013801954686641693,0.18606165051460266,4.16269588470459,1.178115725517273
25,hybrid blocked,5,256,18,21,34,0.013774086721241474,0.12133718281984329,4.162667274475098,1.1811307668685913
25,hybrid blocked,5,256,18,19,8,0.0012056805426254869,0.9551616907119751,3.878875255584717,5.718017578125
25,hybrid interleaved,5,256,18,4,16,0.0020414579194039106,0.968195915222168,3.8371615409851074,5.924151420593262
30,hybrid blocked,5,256,18,26,9,0.012648792937397957,0.9999995231628418,4.161595821380615,1.064949631690979
30,hybrid interleaved,5,256,18,13,15,0.0037322398275136948,0.987835168838501,4.094142913818359,2.2364985942840576
30,hybrid interleaved,5,256,18,5,35,0.012647122144699097,0.12597112357616425,4.1615891456604,1.0635912418365479
30,hybrid blocked,5,256,18,21,34,0.012663627974689007,0.14642487466335297,4.161589622497559,1.0648548603057861
30,hybrid blocked,5,256,18,19,8,0.0003902004973497242,0.9801359176635742,3.708247661590576,6.455217361450195
30,hybrid interleaved,5,256,18,4,16,0.0025626833084970713,0.884101390838623,4.043274402618408,3.3936266899108887
35,hybrid blocked,5,256,18,26,9,0.014753642491996288,0.9999959468841553,4.162528038024902,1.4834322929382324
35,hybrid interleaved,5,256,18,13,15,0.0004103605169802904,0.9892233610153198,4.071018218994141,2.5205211639404297
35,hybrid interleaved,5,256,18,5,35,0.014717087149620056,0.25673708319664,4.162540435791016,1.4824620485305786
35,hybrid blocked,5,256,18,21,34,0.01473283488303423,0.40157046914100647,4.162549018859863,1.4818365573883057
35,hybrid blocked,5,256,18,19,8,0.004970662761479616,0.935671329498291,4.110601425170898,2.6280272006988525
35,hybrid interleaved,5,256,18,4,16,0.005170339252799749,0.9895775318145752,4.059162616729736,3.9844884872436523
40,hybrid blocked,5,256,18,26,9,0.01695881225168705,0.9999986290931702,4.164512634277344,1.6242048740386963
40,hybrid interleaved,5,256,18,13,15,0.004037013277411461,0.9542851448059082,4.082342147827148,2.520186424255371
40,hybrid interleaved,5,256,18,5,35,0.016963962465524673,0.30940964818000793,4.164515495300293,1.6245471239089966
40,hybrid blocked,5,256,18,21,34,0.01694685034453869,0.48865073919296265,4.1645121574401855,1.6250214576721191
40,hybrid blocked,5,256,18,19,8,0.0007444281363859773,0.9839313626289368,4.0638837814331055,3.7245032787323
40,hybrid interleaved,5,256,18,4,16,0.0037023527547717094,0.9856681823730469,4.0829620361328125,3.599635124206543
45,hybrid blocked,5,256,18,26,9,0.018094532191753387,0.9999991655349731,4.164942741394043,2.0538477897644043
45,hybrid interleaved,5,256,18,13,15,0.0005023732082918286,0.9988378882408142,4.079978942871094,2.467730760574341
45,hybrid interleaved,5,256,18,5,35,0.018071698024868965,0.5546814799308777,4.164936065673828,2.0547730922698975
45,hybrid blocked,5,256,18,21,34,0.018089283257722855,0.44906648993492126,4.164937973022461,2.054072141647339
45,hybrid blocked,5,256,18,19,8,0.0018191649578511715,0.9851416349411011,4.054818630218506,3.971710205078125
45,hybrid interleaved,5,256,18,4,16,0.0006640023202635348,0.9876285791397095,4.062509536743164,3.9710612297058105
50,hybrid blocked,5,256,18,26,9,0.017922639846801758,0.9999999403953552,4.161582946777344,2.0492115020751953
50,hybrid interleaved,5,256,18,13,15,0.0018023995216935873,0.8266654014587402,4.105916976928711,1.8819942474365234
50,hybrid interleaved,5,256,18,5,35,0.01787775382399559,0.3941376805305481,4.161580562591553,2.048647403717041
50,hybrid blocked,5,256,18,21,34,0.017897751182317734,0.27866002917289734,4.161585330963135,2.0486199855804443
50,hybrid blocked,5,256,18,19,8,0.0017037189099937677,0.9719240665435791,4.087768077850342,3.4463915824890137
50,hybrid interleaved,5,256,18,4,16,0.0014537331881001592,0.9929075837135315,4.064560413360596,3.719245195388794
55,hybrid blocked,5,256,18,26,9,0.0206738393753767,0.9999995231628418,4.166754722595215,1.8069831132888794
55,hybrid interleaved,5,256,18,13,15,0.0012082825414836407,0.9437273740768433,4.130930423736572,1.5935404300689697
55,hybrid interleaved,5,256,18,5,35,0.02070615440607071,0.4281730055809021,4.166750431060791,1.8077305555343628
55,hybrid blocked,5,256,18,21,34,0.020689940080046654,0.4172658920288086,4.166748523712158,1.8079874515533447
55,hybrid blocked,5,256,18,19,8,0.0043551004491746426,0.952298104763031,4.129974365234375,2.4260964393615723
55,hybrid interleaved,5,256,18,4,16,0.0009014615789055824,0.9876065254211426,4.086019992828369,3.43894624710083
60,hybrid blocked,5,256,18,26,9,0.02142512798309326,0.9999915957450867,4.166632652282715,2.140230655670166
60,hybrid interleaved,5,256,18,13,15,0.003950114361941814,0.9927950501441956,4.140815258026123,1.4357805252075195
60,hybrid interleaved,5,256,18,5,35,0.021396754309535027,0.34702712297439575,4.166629314422607,2.1364216804504395
60,hybrid blocked,5,256,18,21,34,0.02140626311302185,0.49704110622406006,4.166635036468506,2.137995958328247
60,hybrid blocked,5,256,18,19,8,0.000801855290774256,0.9805235862731934,3.989645004272461,4.937289237976074
60,hybrid interleaved,5,256,18,4,16,0.0016653394559398293,0.9938052296638489,4.047912120819092,4.003669261932373
65,hybrid blocked,5,256,18,26,9,0.021965093910694122,0.9999940395355225,4.165378570556641,2.3761987686157227
65,hybrid interleaved,5,256,18,13,15,0.002827761461958289,0.9750676155090332,4.117892742156982,2.21394681930542
65,hybrid interleaved,5,256,18,5,35,0.021932078525424004,0.4120353162288666,4.1653733253479,2.3765203952789307
65,hybrid blocked,5,256,18,21,34,0.021946771070361137,0.6015557050704956,4.165396213531494,2.3737752437591553
65,hybrid blocked,5,256,18,19,8,0.003584591904655099,0.9783368110656738,3.9854049682617188,4.937932014465332
65,hybrid interleaved,5,256,18,4,16,0.0022094189189374447,0.9864285588264465,4.07777214050293,3.5660059452056885
70,hybrid blocked,5,256,18,26,9,0.02235748991370201,0.9999988079071045,4.164402484893799,2.3386664390563965
70,hybrid interleaved,5,256,18,13,15,0.0006265562842600048,0.9429208040237427,4.116183280944824,1.9157459735870361
70,hybrid interleaved,5,256,18,5,35,0.02238599956035614,0.7356921434402466,4.164414405822754,2.3385932445526123
70,hybrid blocked,5,256,18,21,34,0.0223905798047781,0.3696938157081604,4.1644086837768555,2.3383495807647705
70,hybrid blocked,5,256,18,19,8,0.001445947913452983,0.9887414574623108,4.06154203414917,3.953071117401123
70,hybrid interleaved,5,256,18,4,16,0.001226545195095241,0.9654886722564697,4.0711774826049805,4.341347694396973
75,hybrid blocked,5,256,18,26,9,0.020337490364909172,0.9999985694885254,4.165985107421875,1.9000639915466309
75,hybrid interleaved,5,256,18,13,15,0.0025558252818882465,0.9963878393173218,4.136592388153076,1.549314022064209
