epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,6,256,18,26,9,0.025850633159279823,0.47636735439300537,4.1452484130859375,2.324314832687378
0,hybrid interleaved,6,256,18,13,15,0.01590072363615036,0.777656614780426,3.7965168952941895,10.887855529785156
0,hybrid interleaved,6,256,18,5,35,0.027613932266831398,0.3191382586956024,4.078265190124512,4.370190143585205
0,hybrid blocked,6,256,18,21,34,0.025992849841713905,0.1711036115884781,4.139652729034424,2.264312744140625
0,hybrid blocked,6,256,18,19,8,0.02701556496322155,0.6884360313415527,4.047562599182129,4.018582344055176
0,hybrid interleaved,6,256,18,4,16,0.028098315000534058,0.4251343905925751,3.7552309036254883,8.015052795410156
5,hybrid blocked,6,256,18,26,9,0.015779992565512657,0.938531219959259,4.15875244140625,1.5710203647613525
5,hybrid interleaved,6,256,18,13,15,0.014357145875692368,0.7838590145111084,3.870086669921875,8.127406120300293
5,hybrid interleaved,6,256,18,5,35,0.016174370422959328,0.29512983560562134,4.1564249992370605,1.8765411376953125
5,hybrid blocked,6,256,18,21,34,0.0159328430891037,0.13388554751873016,4.156502723693848,1.759752631187439
5,hybrid blocked,6,256,18,19,8,0.009589936584234238,0.8829392790794373,3.858574867248535,4.635159492492676
5,hybrid interleaved,6,256,18,4,16,0.019450318068265915,0.8234421610832214,3.8957648277282715,8.243879318237305
10,hybrid blocked,6,256,18,26,9,0.014020116068422794,0.9999994039535522,4.161428451538086,1.2226459980010986
10,hybrid interleaved,6,256,18,13,15,0.0041244919411838055,0.9717689156532288,3.758235216140747,8.373391151428223
10,hybrid interleaved,6,256,18,5,35,0.013979022391140461,0.40670594573020935,4.161392688751221,1.2248766422271729
10,hybrid blocked,6,256,18,21,34,0.013940147124230862,0.09025346487760544,4.161413192749023,1.2237435579299927
10,hybrid blocked,6,256,18,19,8,0.0041397688910365105,0.9631671905517578,4.031519889831543,3.641786575317383
10,hybrid interleaved,6,256,18,4,16,0.015775166451931,0.9568795561790466,3.9928629398345947,6.996097087860107
15,hybrid blocked,6,256,18,26,9,0.014506421983242035,0.9999998807907104,4.162881374359131,1.2277295589447021
15,hybrid interleaved,6,256,18,13,15,0.004838059190660715,0.9562982320785522,3.972832441329956,6.001204490661621
15,hybrid interleaved,6,256,18,5,35,0.014517233707010746,0.2007497400045395,4.162877559661865,1.227993369102478
15,hybrid blocked,6,256,18,21,34,0.014519836753606796,0.14444459974765778,4.1628804206848145,1.2278289794921875
15,hybrid blocked,6,256,18,19,8,0.010763343423604965,0.9816990494728088,4.104368209838867,2.438264846801758
15,hybrid interleaved,6,256,18,4,16,0.008990272879600525,0.8918318748474121,3.852320909500122,8.618179321289062
20,hybrid blocked,6,256,18,26,9,0.018280869349837303,0.9999948740005493,4.1609296798706055,1.4501752853393555
20,hybrid interleaved,6,256,18,13,15,0.0057315826416015625,0.9219441413879395,3.8654069900512695,5.960022449493408
20,hybrid interleaved,6,256,18,5,35,0.018308760598301888,0.09251788258552551,4.160985469818115,1.4469176530838013
20,hybrid blocked,6,256,18,21,34,0.018301792442798615,0.1919558048248291,4.160954475402832,1.4486112594604492
20,hybrid blocked,6,256,18,19,8,0.004140395205467939,0.9744333028793335,4.013221740722656,3.9079060554504395
20,hybrid interleaved,6,256,18,4,16,0.008581732399761677,0.9758996963500977,3.928706407546997,6.870859622955322
25,hybrid blocked,6,256,18,26,9,0.013284279964864254,0.9999983906745911,4.156782150268555,1.4468340873718262
25,hybrid interleaved,6,256,18,13,15,0.0027248028200119734,0.9873777627944946,3.9158201217651367,5.533973693847656
25,hybrid interleaved,6,256,18,5,35,0.013242866843938828,0.3068542182445526,4.156834125518799,1.4466462135314941
25,hybrid blocked,6,256,18,21,34,0.013279258273541927,0.015216031111776829,4.1567864418029785,1.4479176998138428
25,hybrid blocked,6,256,18,19,8,0.0019324998138472438,0.9965597987174988,3.826624870300293,4.63751220703125
25,hybrid interleaved,6,256,18,4,16,0.009213512763381004,0.9574779868125916,3.970686674118042,6.847665309906006
30,hybrid blocked,6,256,18,26,9,0.016530893743038177,0.9999923706054688,4.14514684677124,2.046640396118164
30,hybrid interleaved,6,256,18,13,15,0.0007313450914807618,0.9800170660018921,3.6788032054901123,8.170076370239258
30,hybrid interleaved,6,256,18,5,35,0.01660766825079918,0.07501532137393951,4.145419120788574,2.0399296283721924
30,hybrid blocked,6,256,18,21,34,0.016608206555247307,0.124471016228199,4.145440578460693,2.0388505458831787
30,hybrid blocked,6,256,18,19,8,0.002459885086864233,0.9957910776138306,3.755671977996826,6.125711441040039
30,hybrid interleaved,6,256,18,4,16,0.005151910241693258,0.9946364760398865,3.898655652999878,7.642221450805664
35,hybrid blocked,6,256,18,26,9,0.02032836340367794,0.9999971389770508,4.155526161193848,2.0340700149536133
35,hybrid interleaved,6,256,18,13,15,0.0035662672016769648,0.9432190656661987,3.960312604904175,4.903011798858643
35,hybrid interleaved,6,256,18,5,35,0.02033303864300251,0.15736407041549683,4.155508518218994,2.0342025756835938
35,hybrid blocked,6,256,18,21,34,0.020343255251646042,0.07876227051019669,4.155503749847412,2.0353662967681885
35,hybrid blocked,6,256,18,19,8,0.004082428757101297,0.9734943509101868,4.009098052978516,3.9238433837890625
35,hybrid interleaved,6,256,18,4,16,0.005040542688220739,0.9620438814163208,3.8737406730651855,8.219365119934082
40,hybrid blocked,6,256,18,26,9,0.015121825970709324,0.999998927116394,4.1589860916137695,2.1844005584716797
40,hybrid interleaved,6,256,18,13,15,0.004987998399883509,0.9805390238761902,3.9399425983428955,4.804171562194824
40,hybrid interleaved,6,256,18,5,35,0.015149318613111973,0.41992396116256714,4.159003734588623,2.1845884323120117
40,hybrid blocked,6,256,18,21,34,0.015121806412935257,0.281180739402771,4.158966064453125,2.185452461242676
40,hybrid blocked,6,256,18,19,8,0.0013438924215734005,0.9623427987098694,4.034754276275635,3.939591646194458
40,hybrid interleaved,6,256,18,4,16,0.0030260991770774126,0.9911717176437378,4.015723705291748,7.285131454467773
45,hybrid blocked,6,256,18,26,9,0.019348397850990295,0.9999723434448242,4.160454273223877,1.9516680240631104
45,hybrid interleaved,6,256,18,13,15,0.007917338982224464,0.8813244700431824,4.113340377807617,2.5922107696533203
45,hybrid interleaved,6,256,18,5,35,0.019391676411032677,0.41041299700737,4.16046142578125,1.9532318115234375
45,hybrid blocked,6,256,18,21,34,0.019461022689938545,0.24851009249687195,4.160536289215088,1.9497454166412354
45,hybrid blocked,6,256,18,19,8,0.003131674136966467,0.98957359790802,4.075412750244141,3.2088284492492676
45,hybrid interleaved,6,256,18,4,16,0.003617063630372286,0.9843884110450745,4.031744003295898,7.106447219848633
50,hybrid blocked,6,256,18,26,9,0.023133790120482445,0.9999871253967285,4.158700942993164,2.693267345428467
50,hybrid interleaved,6,256,18,13,15,0.003250476438552141,0.9588407278060913,4.02923059463501,5.672994613647461
50,hybrid interleaved,6,256,18,5,35,0.02312537468969822,0.3219051957130432,4.158708095550537,2.6941075325012207
50,hybrid blocked,6,256,18,21,34,0.02314670756459236,0.17621396481990814,4.158694267272949,2.6914124488830566
50,hybrid blocked,6,256,18,19,8,0.004162323661148548,0.9972074031829834,4.085762977600098,2.8319623470306396
50,hybrid interleaved,6,256,18,4,16,0.0009438745328225195,0.9841159582138062,4.055160045623779,7.561315059661865
55,hybrid blocked,6,256,18,26,9,0.022091807797551155,0.9999963045120239,4.157806873321533,2.981511116027832
55,hybrid interleaved,6,256,18,13,15,0.0013085569953545928,0.9344221949577332,4.031468868255615,7.229308128356934
55,hybrid interleaved,6,256,18,5,35,0.0220505241304636,0.5494122505187988,4.157773017883301,2.9801435470581055
55,hybrid blocked,6,256,18,21,34,0.022059250622987747,0.4544075131416321,4.157792568206787,2.9792652130126953
55,hybrid blocked,6,256,18,19,8,0.006745976395905018,0.9982027411460876,4.099668025970459,2.600329875946045
55,hybrid interleaved,6,256,18,4,16,0.004662795457988977,0.97573322057724,4.079015254974365,9.019826889038086
60,hybrid blocked,6,256,18,26,9,0.023166842758655548,0.9999979734420776,4.157695770263672,3.57185697555542
60,hybrid interleaved,6,256,18,13,15,0.004291939549148083,0.9592600464820862,4.046559810638428,5.38966178894043
60,hybrid interleaved,6,256,18,5,35,0.023153910413384438,0.4387223720550537,4.157684803009033,3.5736162662506104
60,hybrid blocked,6,256,18,21,34,0.023150229826569557,0.3396805226802826,4.157656669616699,3.576200485229492
60,hybrid blocked,6,256,18,19,8,0.00897425226867199,0.9729425311088562,4.068441390991211,3.3891549110412598
60,hybrid interleaved,6,256,18,4,16,0.0038864261005073786,0.9952022433280945,4.088316917419434,7.354710102081299
65,hybrid blocked,6,256,18,26,9,0.02186284027993679,0.9999992251396179,4.150627136230469,4.111413955688477
65,hybrid interleaved,6,256,18,13,15,0.0028807278722524643,0.9376201629638672,4.105152606964111,4.687317371368408
65,hybrid interleaved,6,256,18,5,35,0.021801812574267387,0.4786542057991028,4.150583267211914,4.121667861938477
65,hybrid blocked,6,256,18,21,34,0.02181163616478443,0.3268958032131195,4.150587558746338,4.119102954864502
65,hybrid blocked,6,256,18,19,8,0.00504285516217351,0.9938461780548096,4.095221519470215,2.511857271194458
65,hybrid interleaved,6,256,18,4,16,0.002938160439953208,0.9863409996032715,4.114865303039551,6.43162202835083
70,hybrid blocked,6,256,18,26,9,0.02274440973997116,0.9999972581863403,4.159679412841797,3.1438777446746826
70,hybrid interleaved,6,256,18,13,15,0.004825110547244549,0.9561867713928223,4.060572624206543,4.775034427642822
70,hybrid interleaved,6,256,18,5,35,0.02271992526948452,0.4436626434326172,4.15961217880249,3.1423637866973877
70,hybrid blocked,6,256,18,21,34,0.022721674293279648,0.39769524335861206,4.159613609313965,3.13901424407959
70,hybrid blocked,6,256,18,19,8,0.0048673804849386215,0.9974914789199829,4.133684158325195,2.2075612545013428
70,hybrid interleaved,6,256,18,4,16,0.0039061037823557854,0.9864521026611328,4.1079607009887695,6.531933784484863
75,hybrid blocked,6,256,18,26,9,0.0202108733355999,0.9999970197677612,4.160684585571289,4.011337757110596
75,hybrid interleaved,6,256,18,13,15,0.0017682041507214308,0.984614908695221,4.0639753341674805,4.881549835205078
75,hybrid interleaved,6,256,18,5,35,0.02018304541707039,0.4321053922176361,4.160667419433594,4.01234245300293
75,hybrid blocked,6,256,18,21,34,0.02016511932015419,0.2922215759754181,4.16066312789917,4.014010429382324
75,hybrid blocked,6,256,18,19,8,0.0006484221667051315,0.9982765913009644,4.038635730743408,3.7343924045562744
75,hybrid interleaved,6,256,18,4,16,0.0037835610564798117,0.9893385171890259,4.126310348510742,5.3208327293396
80,hybrid blocked,6,256,18,26,9,0.019473742693662643,0.9999983310699463,4.159389972686768,3.1570730209350586
80,hybrid interleaved,6,256,18,13,15,0.002781198127195239,0.9942587614059448,4.113258361816406,3.6574151515960693
80,hybrid interleaved,6,256,18,5,35,0.0194860827177763,0.3384273052215576,4.159404754638672,3.1598703861236572
80,hybrid blocked,6,256,18,21,34,0.019457852467894554,0.37971824407577515,4.159381866455078,3.1600780487060547
80,hybrid blocked,6,256,18,19,8,0.004317359998822212,0.9781575202941895,4.118878364562988,2.5750834941864014
80,hybrid interleaved,6,256,18,4,16,0.001892265398055315,0.9954726099967957,4.115255832672119,5.6262993812561035
85,hybrid blocked,6,256,18,26,9,0.02186417579650879,0.9999971985816956,4.163143157958984,3.7592244148254395
85,hybrid interleaved,6,256,18,13,15,0.0035639640409499407,0.9973481893539429,4.082170486450195,4.105958938598633
85,hybrid interleaved,6,256,18,5,35,0.021869638934731483,0.48606401681900024,4.163121700286865,3.7566490173339844
85,hybrid blocked,6,256,18,21,34,0.02187778241932392,0.29879307746887207,4.163098335266113,3.7584235668182373
85,hybrid blocked,6,256,18,19,8,0.0014900433598086238,0.9934321045875549,4.107644557952881,2.611771583557129
85,hybrid interleaved,6,256,18,4,16,0.005138483364135027,0.995898962020874,4.120946884155273,5.073891639709473
90,hybrid blocked,6,256,18,26,9,0.018172824755311012,0.9999998211860657,4.160103797912598,2.9776217937469482
90,hybrid interleaved,6,256,18,13,15,0.0010972174350172281,0.994255006313324,4.0365495681762695,4.2892231941223145
90,hybrid interleaved,6,256,18,5,35,0.018165860325098038,0.34758108854293823,4.160109996795654,2.9761180877685547
90,hybrid blocked,6,256,18,21,34,0.018162069842219353,0.2096523940563202,4.160101413726807,2.976741313934326
90,hybrid blocked,6,256,18,19,8,0.003871138906106353,0.9946815967559814,4.092179775238037,2.9113223552703857
90,hybrid interleaved,6,256,18,4,16,0.000715328031219542,0.9985599517822266,4.08484411239624,6.101158142089844
95,hybrid blocked,6,256,18,26,9,0.012994256801903248,0.9999940991401672,4.163919925689697,3.4842991828918457
95,hybrid interleaved,6,256,18,13,15,0.004699309356510639,0.9957560896873474,4.105963706970215,3.1384260654449463
95,hybrid interleaved,6,256,18,5,35,0.013040471822023392,0.35937240719795227,4.163900375366211,3.4783682823181152
95,hybrid blocked,6,256,18,21,34,0.012976337224245071,0.45485827326774597,4.163926124572754,3.483849048614502
95,hybrid blocked,6,256,18,19,8,0.0030940158758312464,0.9988638162612915,4.123987197875977,2.026411533355713
95,hybrid interleaved,6,256,18,4,16,0.0014093900099396706,0.9998263716697693,4.107500076293945,6.0967583656311035
100,hybrid blocked,6,256,18,26,9,0.01629781350493431,0.9999694228172302,4.160608768463135,3.501448154449463
100,hybrid interleaved,6,256,18,13,15,0.003055382752791047,0.9976218342781067,4.080633163452148,3.9978113174438477
100,hybrid interleaved,6,256,18,5,35,0.016021259129047394,0.36518219113349915,4.160616874694824,3.515103578567505
100,hybrid blocked,6,256,18,21,34,0.016444416716694832,0.4415878653526306,4.160634994506836,3.4979043006896973
100,hybrid blocked,6,256,18,19,8,0.0025491982232779264,0.9863919019699097,4.1148576736450195,2.469785451889038
100,hybrid interleaved,6,256,18,4,16,0.000741847325116396,0.9993167519569397,4.104106903076172,6.272808074951172
105,hybrid blocked,6,256,18,26,9,0.017704254016280174,0.9999631643295288,4.159130573272705,2.9086692333221436
105,hybrid interleaved,6,256,18,13,15,0.0011920935939997435,0.9986785054206848,4.11004114151001,3.3145720958709717
105,hybrid interleaved,6,256,18,5,35,0.017718836665153503,0.36276769638061523,4.159043312072754,2.888762950897217
105,hybrid blocked,6,256,18,21,34,0.017673030495643616,0.3584631085395813,4.159101486206055,2.910853385925293
105,hybrid blocked,6,256,18,19,8,0.002217482542619109,0.9993378520011902,4.111011505126953,2.5099616050720215
105,hybrid interleaved,6,256,18,4,16,0.000997933209873736,0.9996625781059265,4.135204792022705,5.298469543457031
110,hybrid blocked,6,256,18,26,9,0.012680752202868462,0.9999999403953552,4.160892009735107,3.2588157653808594
110,hybrid interleaved,6,256,18,13,15,0.002763736993074417,0.9973864555358887,4.143704891204834,2.306525230407715
110,hybrid interleaved,6,256,18,5,35,0.012722397223114967,0.32033318281173706,4.1610493659973145,3.2512295246124268
110,hybrid blocked,6,256,18,21,34,0.01270415261387825,0.38010933995246887,4.16097354888916,3.254505157470703
110,hybrid blocked,6,256,18,19,8,0.0007544373511336744,0.9963324069976807,4.118874549865723,2.4419608116149902
110,hybrid interleaved,6,256,18,4,16,0.0011562088038772345,0.9994969964027405,4.136885643005371,6.4674859046936035
115,hybrid blocked,6,256,18,26,9,0.011068436317145824,0.9999995231628418,4.165722370147705,3.009007453918457
115,hybrid interleaved,6,256,18,13,15,0.002780214184895158,0.9970165491104126,4.131832122802734,2.8474717140197754
115,hybrid interleaved,6,256,18,5,35,0.011084643192589283,0.41112130880355835,4.165726661682129,3.007495164871216
115,hybrid blocked,6,256,18,21,34,0.011028863489627838,0.437622994184494,4.165721893310547,3.0110929012298584
115,hybrid blocked,6,256,18,19,8,0.001580548007041216,0.9970900416374207,4.118314743041992,2.2762796878814697
115,hybrid interleaved,6,256,18,4,16,0.0013018188765272498,0.9959477782249451,4.149662017822266,5.357979774475098
120,hybrid blocked,6,256,18,26,9,0.01623673178255558,0.9999990463256836,4.167670726776123,2.6621317863464355
120,hybrid interleaved,6,256,18,13,15,0.0007104139658622444,0.9997730851173401,4.108781337738037,3.3814139366149902
120,hybrid interleaved,6,256,18,5,35,0.016162507236003876,0.4234258830547333,4.167679786682129,2.664829730987549
120,hybrid blocked,6,256,18,21,34,0.01616150327026844,0.47840577363967896,4.167665004730225,2.6653151512145996
120,hybrid blocked,6,256,18,19,8,0.0010157983051612973,0.9835785627365112,4.141617298126221,1.6370469331741333
120,hybrid interleaved,6,256,18,4,16,0.0011079903924837708,0.9997218251228333,4.143313884735107,5.807239532470703
