epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,pure blocked,2,6,18,26,9,0.02895795926451683,0.18547040224075317,4.137080669403076,3.173630714416504
0,pure interleaved,2,6,18,13,15,0.027862494811415672,0.005206602159887552,4.137080669403076,3.173630714416504
0,pure interleaved,2,6,18,5,35,0.028714654967188835,0.9729859828948975,4.1400041580200195,3.0816397666931152
0,pure blocked,2,6,18,21,34,0.02901194989681244,0.6338083148002625,4.159372329711914,1.7027368545532227
0,pure blocked,2,6,18,19,8,0.029418237507343292,0.9853764772415161,4.139771461486816,3.0397157669067383
0,pure interleaved,2,6,18,4,16,0.027655692771077156,0.014724785462021828,4.110707759857178,4.060141563415527
5,pure blocked,2,6,18,26,9,0.02710055373609066,0.02688988298177719,4.143214225769043,2.8048248291015625
5,pure interleaved,2,6,18,13,15,0.027064308524131775,0.07692917436361313,4.142368316650391,2.8282887935638428
5,pure interleaved,2,6,18,5,35,0.027333414182066917,0.9288402795791626,4.135157108306885,3.0962231159210205
5,pure blocked,2,6,18,21,34,0.026958661153912544,0.5812307000160217,4.160390377044678,1.7057501077651978
5,pure blocked,2,6,18,19,8,0.02730649523437023,0.8924232125282288,4.142529487609863,2.7894320487976074
5,pure interleaved,2,6,18,4,16,0.026671357452869415,0.056207817047834396,4.112788200378418,4.29099178314209
10,pure blocked,2,6,18,26,9,0.025552915409207344,0.04515388235449791,4.143211841583252,2.7126731872558594
10,pure interleaved,2,6,18,13,15,0.025685139000415802,0.25143611431121826,4.145005226135254,2.634031295776367
10,pure interleaved,2,6,18,5,35,0.025473298504948616,0.9071043729782104,4.140166759490967,2.838235855102539
10,pure blocked,2,6,18,21,34,0.024906452745199203,0.8739312291145325,4.158854961395264,1.7436391115188599
10,pure blocked,2,6,18,19,8,0.025371460244059563,0.7759695053100586,4.144974708557129,2.5301766395568848
10,pure interleaved,2,6,18,4,16,0.02505325898528099,0.02181098610162735,4.110339641571045,3.897361993789673
15,pure blocked,2,6,18,26,9,0.023746410384774208,0.4240460693836212,4.155699729919434,2.768083095550537
15,pure interleaved,2,6,18,13,15,0.024007147178053856,0.06106918305158615,4.146397590637207,2.556334972381592
15,pure interleaved,2,6,18,5,35,0.022661427035927773,0.6540468335151672,4.148954391479492,2.4332714080810547
15,pure blocked,2,6,18,21,34,0.022640883922576904,0.9737271070480347,4.159550666809082,1.9140653610229492
15,pure blocked,2,6,18,19,8,0.022897832095623016,0.8012293577194214,4.145209312438965,2.623398780822754
15,pure interleaved,2,6,18,4,16,0.022914312779903412,0.05613214150071144,4.116612434387207,4.398775100708008
20,pure blocked,2,6,18,26,9,0.021222367882728577,0.934104859828949,4.154604434967041,2.336488723754883
20,pure interleaved,2,6,18,13,15,0.021799767389893532,0.04935358092188835,4.1402268409729,2.5457258224487305
20,pure interleaved,2,6,18,5,35,0.019513092935085297,0.5483022928237915,4.154604434967041,2.336488723754883
20,pure blocked,2,6,18,21,34,0.020138179883360863,0.9998840689659119,4.154396057128906,2.317831516265869
20,pure blocked,2,6,18,19,8,0.021214036270976067,0.554923415184021,4.141434669494629,2.768617868423462
20,pure interleaved,2,6,18,4,16,0.019712410867214203,0.010593515820801258,4.10631799697876,4.109917163848877
25,pure blocked,2,6,18,26,9,0.01849411055445671,1.0000001192092896,4.156948566436768,2.435379981994629
25,pure interleaved,2,6,18,13,15,0.019471656531095505,0.06891704350709915,4.146260738372803,2.337785243988037
25,pure interleaved,2,6,18,5,35,0.016919011250138283,0.23877044022083282,4.156948566436768,2.435379981994629
25,pure blocked,2,6,18,21,34,0.017609070986509323,1.0000001192092896,4.156948566436768,2.435379981994629
