epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,5,32,18,26,9,0.026313714683055878,0.7805421948432922,4.108649253845215,4.611005783081055
0,hybrid interleaved,5,32,18,13,15,0.028073860332369804,0.2471562623977661,4.154126167297363,1.5872050523757935
0,hybrid interleaved,5,32,18,5,35,0.02670244127511978,0.225486159324646,4.0305681228637695,5.6072916984558105
0,hybrid blocked,5,32,18,21,34,0.029245851561427116,0.11346690356731415,4.094023704528809,4.049540996551514
0,hybrid blocked,5,32,18,19,8,0.02808617800474167,0.222580224275589,4.052993297576904,5.586511611938477
0,hybrid interleaved,5,32,18,4,16,0.025345908477902412,0.17558851838111877,4.076202392578125,3.236325979232788
5,hybrid blocked,5,32,18,26,9,0.024548020213842392,0.6670764684677124,4.1238884925842285,2.7980141639709473
5,hybrid interleaved,5,32,18,13,15,0.021392732858657837,0.26394253969192505,4.1545538902282715,1.914055585861206
5,hybrid interleaved,5,32,18,5,35,0.025650648400187492,0.08403639495372772,4.047713756561279,4.23640775680542
5,hybrid blocked,5,32,18,21,34,0.025875477120280266,0.30675700306892395,4.119283199310303,3.0450384616851807
5,hybrid blocked,5,32,18,19,8,0.025616442784667015,0.25463515520095825,3.9845309257507324,7.1949357986450195
5,hybrid interleaved,5,32,18,4,16,0.02149602212011814,0.11585693061351776,4.06426477432251,3.1794137954711914
10,hybrid blocked,5,32,18,26,9,0.02007618173956871,0.7708439230918884,4.133499622344971,2.0874316692352295
10,hybrid interleaved,5,32,18,13,15,0.015859507024288177,0.1428099274635315,4.142836093902588,2.3136491775512695
10,hybrid interleaved,5,32,18,5,35,0.022404350340366364,0.009797903709113598,4.108800411224365,2.9940078258514404
10,hybrid blocked,5,32,18,21,34,0.020088231191039085,0.4373204708099365,4.125578880310059,2.484250783920288
10,hybrid blocked,5,32,18,19,8,0.021228816360235214,0.36354950070381165,3.96140193939209,6.873387813568115
10,hybrid interleaved,5,32,18,4,16,0.01624961383640766,0.10565409809350967,4.048959732055664,3.435093641281128
15,hybrid blocked,5,32,18,26,9,0.015989556908607483,0.8743312954902649,4.140720367431641,2.29439640045166
15,hybrid interleaved,5,32,18,13,15,0.011625733226537704,0.17681878805160522,4.124812126159668,2.6167795658111572
15,hybrid interleaved,5,32,18,5,35,0.016481129452586174,0.0329614132642746,4.1232123374938965,2.9970510005950928
15,hybrid blocked,5,32,18,21,34,0.01444045640528202,0.6158758401870728,4.127803802490234,2.7690417766571045
15,hybrid blocked,5,32,18,19,8,0.018162302672863007,0.5715922117233276,3.911478042602539,6.934733867645264
15,hybrid interleaved,5,32,18,4,16,0.010710082948207855,0.223629891872406,4.055771827697754,3.6783578395843506
20,hybrid blocked,5,32,18,26,9,0.012340365909039974,0.9512338638305664,4.140443801879883,2.310997247695923
20,hybrid interleaved,5,32,18,13,15,0.008880258537828922,0.5553769469261169,4.074942588806152,3.122443914413452
20,hybrid interleaved,5,32,18,5,35,0.011799477972090244,0.02891327254474163,4.131767272949219,2.772474527359009
20,hybrid blocked,5,32,18,21,34,0.010799480602145195,0.6017274856567383,4.124964714050293,2.694730281829834
20,hybrid blocked,5,32,18,19,8,0.012365907430648804,0.7604703903198242,3.8997955322265625,6.7697882652282715
20,hybrid interleaved,5,32,18,4,16,0.007371667772531509,0.29204344749450684,4.04663610458374,3.6729674339294434
25,hybrid blocked,5,32,18,26,9,0.009981559589505196,0.9966866374015808,4.1389265060424805,2.392824172973633
25,hybrid interleaved,5,32,18,13,15,0.0072763352654874325,0.7011122107505798,4.0791096687316895,3.0709173679351807
25,hybrid interleaved,5,32,18,5,35,0.009471866302192211,0.004927974194288254,4.136279582977295,2.4742701053619385
25,hybrid blocked,5,32,18,21,34,0.00889571662992239,0.7117746472358704,4.13195276260376,2.5738470554351807
25,hybrid blocked,5,32,18,19,8,0.007618460338562727,0.8778102397918701,3.9025654792785645,6.818480968475342
25,hybrid interleaved,5,32,18,4,16,0.005914656445384026,0.49334391951560974,4.073577880859375,3.363939046859741
30,hybrid blocked,5,32,18,26,9,0.007393195293843746,0.9999988079071045,4.143488883972168,2.2421875
30,hybrid interleaved,5,32,18,13,15,0.0061195166781544685,0.8877372145652771,4.026350975036621,3.2097580432891846
30,hybrid interleaved,5,32,18,5,35,0.007226131856441498,0.0,4.143004894256592,2.2735774517059326
30,hybrid blocked,5,32,18,21,34,0.006500672549009323,0.7270371913909912,4.141232967376709,2.2770802974700928
30,hybrid blocked,5,32,18,19,8,0.005567746236920357,0.941865086555481,3.9324610233306885,6.74521017074585
30,hybrid interleaved,5,32,18,4,16,0.004552660509943962,0.780839741230011,4.097960472106934,3.0811660289764404
35,hybrid blocked,5,32,18,26,9,0.006585794501006603,0.9999964833259583,4.14560079574585,2.1548397541046143
35,hybrid interleaved,5,32,18,13,15,0.004838190041482449,0.9577879309654236,4.0428924560546875,3.4165403842926025
35,hybrid interleaved,5,32,18,5,35,0.006676690652966499,0.00026538228848949075,4.145559310913086,2.15488862991333
35,hybrid blocked,5,32,18,21,34,0.006052382290363312,0.7551392912864685,4.14556884765625,2.1557159423828125
35,hybrid blocked,5,32,18,19,8,0.0034664759878069162,0.9536435008049011,3.9288525581359863,6.904783248901367
35,hybrid interleaved,5,32,18,4,16,0.003546041203662753,0.8922561407089233,4.080819606781006,3.2887213230133057
