epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,4,6,18,26,9,0.02757231518626213,0.293038010597229,4.139153480529785,2.530362606048584
0,hybrid interleaved,4,6,18,13,15,0.02824888564646244,0.0,4.125831127166748,3.989439010620117
0,hybrid interleaved,4,6,18,5,35,0.02689560502767563,0.23991705477237701,4.119916915893555,2.432793378829956
0,hybrid blocked,4,6,18,21,34,0.02745787799358368,0.7348980903625488,4.1321821212768555,3.3593807220458984
0,hybrid blocked,4,6,18,19,8,0.02767232246696949,0.7580568790435791,4.119747161865234,2.5298819541931152
0,hybrid interleaved,4,6,18,4,16,0.029348142445087433,0.5895110964775085,4.112815856933594,1.083686113357544
5,hybrid blocked,4,6,18,26,9,0.02681756019592285,0.4771348834037781,4.1165852546691895,2.954664707183838
5,hybrid interleaved,4,6,18,13,15,0.027247721329331398,0.0,4.132359027862549,3.6077470779418945
5,hybrid interleaved,4,6,18,5,35,0.026615723967552185,0.15180225670337677,4.139645576477051,1.6544729471206665
5,hybrid blocked,4,6,18,21,34,0.02669392339885235,0.9129455089569092,4.125274181365967,2.466754674911499
5,hybrid blocked,4,6,18,19,8,0.02684449590742588,0.7797357439994812,4.110982418060303,2.497135877609253
5,hybrid interleaved,4,6,18,4,16,0.026382502168416977,0.4818378984928131,4.119163990020752,1.046302080154419
10,hybrid blocked,4,6,18,26,9,0.02592715248465538,0.8392709493637085,4.129454612731934,2.345865249633789
10,hybrid interleaved,4,6,18,13,15,0.025672536343336105,0.0,4.143505573272705,2.903578042984009
10,hybrid interleaved,4,6,18,5,35,0.02600320242345333,0.06666198372840881,4.134016513824463,1.674079418182373
10,hybrid blocked,4,6,18,21,34,0.02595650963485241,0.9952242374420166,4.123986721038818,1.8721026182174683
10,hybrid blocked,4,6,18,19,8,0.025908753275871277,0.8006835579872131,4.125879287719727,1.9117649793624878
10,hybrid interleaved,4,6,18,4,16,0.025556253269314766,0.9816263318061829,4.12921667098999,1.0848193168640137
15,hybrid blocked,4,6,18,26,9,0.025218278169631958,0.9770634770393372,4.135122776031494,2.0055360794067383
15,hybrid interleaved,4,6,18,13,15,0.024823402985930443,0.0,4.149117469787598,2.50246000289917
15,hybrid interleaved,4,6,18,5,35,0.024792715907096863,0.1338828057050705,4.1341352462768555,1.7749788761138916
15,hybrid blocked,4,6,18,21,34,0.025291722267866135,0.9998769760131836,4.135774612426758,1.7364941835403442
15,hybrid blocked,4,6,18,19,8,0.025186533108353615,0.84275221824646,4.1341352462768555,1.7749788761138916
15,hybrid interleaved,4,6,18,4,16,0.02474959008395672,0.9805171489715576,4.136190414428711,1.2058287858963013
20,hybrid blocked,4,6,18,26,9,0.0239711906760931,0.9999501705169678,4.136445045471191,1.8883740901947021
20,hybrid interleaved,4,6,18,13,15,0.02407480962574482,0.01721459999680519,4.152864456176758,2.271437883377075
20,hybrid interleaved,4,6,18,5,35,0.02324729412794113,0.04093606397509575,4.13645601272583,1.891995906829834
20,hybrid blocked,4,6,18,21,34,0.024359051138162613,0.9998412728309631,4.138508319854736,1.8525850772857666
20,hybrid blocked,4,6,18,19,8,0.02385089360177517,0.9706084132194519,4.13645601272583,1.891995906829834
20,hybrid interleaved,4,6,18,4,16,0.023993954062461853,0.9986388683319092,4.140979290008545,1.1093049049377441
25,hybrid blocked,4,6,18,26,9,0.023181522265076637,1.0,4.137521743774414,2.1245226860046387
25,hybrid interleaved,4,6,18,13,15,0.022842220962047577,0.02548852749168873,4.155521392822266,2.1632559299468994
25,hybrid interleaved,4,6,18,5,35,0.022763991728425026,5.339402378012892e-06,4.137521743774414,2.1245226860046387
25,hybrid blocked,4,6,18,21,34,0.02351922169327736,1.0,4.137521743774414,2.1245226860046387
25,hybrid blocked,4,6,18,19,8,0.023256951943039894,0.9740398526191711,4.137521743774414,2.1245226860046387
25,hybrid interleaved,4,6,18,4,16,0.023296253755688667,0.9837794303894043,4.151184558868408,1.08745539188385
30,hybrid blocked,4,6,18,26,9,0.021860945969820023,0.9999998807907104,4.146064758300781,1.97490394115448
30,hybrid interleaved,4,6,18,13,15,0.021364904940128326,0.04993664473295212,4.1556925773620605,2.215954303741455
30,hybrid interleaved,4,6,18,5,35,0.02125164307653904,0.0,4.146064758300781,1.97490394115448
30,hybrid blocked,4,6,18,21,34,0.022239312529563904,0.9999998807907104,4.146064758300781,1.97490394115448
30,hybrid blocked,4,6,18,19,8,0.02170988917350769,0.9953815340995789,4.146064758300781,1.97490394115448
30,hybrid interleaved,4,6,18,4,16,0.02201133780181408,0.9873714447021484,4.147818565368652,1.7132654190063477
35,hybrid blocked,4,6,18,26,9,0.02062421664595604,0.9999998807907104,4.141756057739258,1.8615477085113525
35,hybrid interleaved,4,6,18,13,15,0.02056669071316719,0.0,4.154789924621582,1.7495582103729248
35,hybrid interleaved,4,6,18,5,35,0.02057441510260105,0.00019202125258743763,4.141756057739258,1.8615477085113525
35,hybrid blocked,4,6,18,21,34,0.021054912358522415,0.9999998807907104,4.141756057739258,1.8615477085113525
35,hybrid blocked,4,6,18,19,8,0.02076364867389202,0.9963476657867432,4.141756057739258,1.8615477085113525
35,hybrid interleaved,4,6,18,4,16,0.020944979041814804,0.9876728057861328,4.121909141540527,2.690365791320801
40,hybrid blocked,4,6,18,26,9,0.019167229533195496,1.0,4.150590419769287,1.7798285484313965
40,hybrid interleaved,4,6,18,13,15,0.018684769049286842,0.0,4.157626628875732,1.5568335056304932
40,hybrid interleaved,4,6,18,5,35,0.019280582666397095,0.0,4.150590419769287,1.7798285484313965
40,hybrid blocked,4,6,18,21,34,0.019603170454502106,1.0,4.150590419769287,1.7798285484313965
40,hybrid blocked,4,6,18,19,8,0.019419744610786438,1.0,4.150590419769287,1.7798285484313965
40,hybrid interleaved,4,6,18,4,16,0.019173694774508476,0.9918372631072998,4.145698070526123,2.3204851150512695
45,hybrid blocked,4,6,18,26,9,0.01817207969725132,0.9999999403953552,4.158415794372559,1.1989846229553223
45,hybrid interleaved,4,6,18,13,15,0.01740654744207859,0.0,4.155763149261475,1.5716867446899414
45,hybrid interleaved,4,6,18,5,35,0.018535025417804718,0.03587884083390236,4.158415794372559,1.1989846229553223
45,hybrid blocked,4,6,18,21,34,0.018522759899497032,0.9999999403953552,4.158415794372559,1.1989846229553223
45,hybrid blocked,4,6,18,19,8,0.018580788746476173,0.9999999403953552,4.158415794372559,1.1989846229553223
45,hybrid interleaved,4,6,18,4,16,0.01754111237823963,0.986659586429596,4.143880367279053,2.2798526287078857
50,hybrid blocked,4,6,18,26,9,0.017187023535370827,1.0,4.15149450302124,1.6453081369400024
50,hybrid interleaved,4,6,18,13,15,0.015345165506005287,0.03213499113917351,4.15676212310791,1.7482783794403076
50,hybrid interleaved,4,6,18,5,35,0.017763499170541763,0.0,4.15149450302124,1.6453081369400024
50,hybrid blocked,4,6,18,21,34,0.017487885430455208,1.0,4.15149450302124,1.6453081369400024
50,hybrid blocked,4,6,18,19,8,0.017781052738428116,1.0,4.15149450302124,1.6453081369400024
50,hybrid interleaved,4,6,18,4,16,0.01651235669851303,0.9691428542137146,4.151350021362305,1.910379409790039
55,hybrid blocked,4,6,18,26,9,0.016305387020111084,1.0,4.153434753417969,1.8015882968902588
55,hybrid interleaved,4,6,18,13,15,0.01497876551002264,0.01350408885627985,4.162904262542725,1.2808529138565063
55,hybrid interleaved,4,6,18,5,35,0.016975481063127518,0.0014061345718801022,4.153434753417969,1.8015882968902588
55,hybrid blocked,4,6,18,21,34,0.016574932262301445,1.0,4.153434753417969,1.8015882968902588
55,hybrid blocked,4,6,18,19,8,0.0167460385710001,1.0,4.153434753417969,1.8015882968902588
55,hybrid interleaved,4,6,18,4,16,0.015249487943947315,0.9640791416168213,4.151275634765625,2.1036736965179443
60,hybrid blocked,4,6,18,26,9,0.015737619251012802,1.0000001192092896,4.159790992736816,1.2301008701324463
60,hybrid interleaved,4,6,18,13,15,0.014979875646531582,0.04041285440325737,4.163775444030762,1.0956416130065918
60,hybrid interleaved,4,6,18,5,35,0.016337277367711067,0.0,4.159790992736816,1.2301008701324463
60,hybrid blocked,4,6,18,21,34,0.016227006912231445,1.0000001192092896,4.159790992736816,1.2301008701324463
60,hybrid blocked,4,6,18,19,8,0.016255512833595276,1.0000001192092896,4.159790992736816,1.2301008701324463
60,hybrid interleaved,4,6,18,4,16,0.013032032176852226,0.991273820400238,4.152263641357422,1.9874311685562134
65,hybrid blocked,4,6,18,26,9,0.014545382931828499,1.0000001192092896,4.161290168762207,1.212482213973999
