epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,13,6,18,26,9,0.027674289420247078,0.4400695860385895,4.139468669891357,3.0404086112976074
0,hybrid interleaved,13,6,18,13,15,0.02832074649631977,0.16236452758312225,4.120893478393555,3.9888405799865723
0,hybrid interleaved,13,6,18,5,35,0.031093163415789604,0.7519648671150208,4.131638526916504,3.1590540409088135
0,hybrid blocked,13,6,18,21,34,0.027138913050293922,0.7292947769165039,4.1521453857421875,2.3003673553466797
0,hybrid blocked,13,6,18,19,8,0.027394616976380348,0.13661271333694458,4.139498710632324,2.6274654865264893
0,hybrid interleaved,13,6,18,4,16,0.027609808370471,0.11909430474042892,4.119678020477295,3.391700506210327
5,hybrid blocked,13,6,18,26,9,0.02694792114198208,0.5398024916648865,4.138630390167236,2.969134569168091
5,hybrid interleaved,13,6,18,13,15,0.026888173073530197,0.07597489655017853,4.061327934265137,6.36881160736084
5,hybrid interleaved,13,6,18,5,35,0.02870609611272812,0.8083027005195618,4.115075588226318,4.0444135665893555
5,hybrid blocked,13,6,18,21,34,0.02625243365764618,0.3024064004421234,4.150530815124512,2.625783681869507
5,hybrid blocked,13,6,18,19,8,0.026392342522740364,0.031349074095487595,4.137913227081299,2.487560987472534
5,hybrid interleaved,13,6,18,4,16,0.02625318057835102,0.12238019704818726,4.103540420532227,3.7274506092071533
10,hybrid blocked,13,6,18,26,9,0.025859594345092773,0.7896130084991455,4.14430046081543,2.8750452995300293
10,hybrid interleaved,13,6,18,13,15,0.02561073936522007,0.020661350339651108,4.065033912658691,6.260190963745117
10,hybrid interleaved,13,6,18,5,35,0.027617856860160828,0.620312511920929,4.139519691467285,2.71958065032959
10,hybrid blocked,13,6,18,21,34,0.0256208423525095,0.24957919120788574,4.143427848815918,2.92230224609375
10,hybrid blocked,13,6,18,19,8,0.025623902678489685,0.08876920491456985,4.150921821594238,1.6541930437088013
10,hybrid interleaved,13,6,18,4,16,0.025437353178858757,0.19943183660507202,4.105851650238037,3.716102123260498
15,hybrid blocked,13,6,18,26,9,0.02489950694143772,0.9844512939453125,4.1523847579956055,2.287753105163574
15,hybrid interleaved,13,6,18,13,15,0.02450989931821823,0.05072949826717377,4.0860819816589355,6.686452388763428
15,hybrid interleaved,13,6,18,5,35,0.025807322934269905,0.6136673092842102,4.158304214477539,1.624670147895813
15,hybrid blocked,13,6,18,21,34,0.02480279840528965,0.4221237301826477,4.156793594360352,1.8807429075241089
15,hybrid blocked,13,6,18,19,8,0.024887321516871452,0.2620081305503845,4.1601457595825195,1.47648024559021
15,hybrid interleaved,13,6,18,4,16,0.024616394191980362,0.24877631664276123,4.1188154220581055,3.118466377258301
20,hybrid blocked,13,6,18,26,9,0.023706093430519104,0.9999978542327881,4.161315441131592,1.2625946998596191
20,hybrid interleaved,13,6,18,13,15,0.023430000990629196,0.00653052469715476,4.0720014572143555,8.921066284179688
20,hybrid interleaved,13,6,18,5,35,0.0240373145788908,0.5061490535736084,4.16344690322876,1.1952073574066162
20,hybrid blocked,13,6,18,21,34,0.0236763134598732,0.8688700795173645,4.1605072021484375,1.3136487007141113
20,hybrid blocked,13,6,18,19,8,0.02375335991382599,0.6359012126922607,4.163963794708252,1.1745151281356812
20,hybrid interleaved,13,6,18,4,16,0.02353852428495884,0.31159478425979614,4.117513656616211,3.0038628578186035
25,hybrid blocked,13,6,18,26,9,0.022281255573034286,0.9999902248382568,4.162699222564697,1.260317325592041
25,hybrid interleaved,13,6,18,13,15,0.022617651149630547,0.012189965695142746,4.057963848114014,8.052823066711426
25,hybrid interleaved,13,6,18,5,35,0.023085758090019226,0.1201171725988388,4.162634372711182,1.2652552127838135
25,hybrid blocked,13,6,18,21,34,0.02250904031097889,0.664306640625,4.162619590759277,1.2660844326019287
25,hybrid blocked,13,6,18,19,8,0.022273853421211243,0.7271926403045654,4.162423133850098,1.2948205471038818
25,hybrid interleaved,13,6,18,4,16,0.022767679765820503,0.2669781446456909,4.082025527954102,4.444620132446289
30,hybrid blocked,13,6,18,26,9,0.02001379430294037,0.9999740123748779,4.163625240325928,0.8883213996887207
30,hybrid interleaved,13,6,18,13,15,0.022352952510118484,0.012805217877030373,4.103139400482178,5.944192886352539
30,hybrid interleaved,13,6,18,5,35,0.021598780527710915,0.09367925673723221,4.163605213165283,0.8896211981773376
30,hybrid blocked,13,6,18,21,34,0.020637961104512215,0.955740213394165,4.163682460784912,0.8844410181045532
30,hybrid blocked,13,6,18,19,8,0.019957510754466057,0.7216928601264954,4.166196346282959,0.6791332364082336
30,hybrid interleaved,13,6,18,4,16,0.020720524713397026,0.2850593030452728,4.064263343811035,5.216624736785889
35,hybrid blocked,13,6,18,26,9,0.017887061461806297,0.9999750256538391,4.163283348083496,0.8222748637199402
35,hybrid interleaved,13,6,18,13,15,0.02122214250266552,0.028262436389923096,4.110768795013428,6.290722846984863
35,hybrid interleaved,13,6,18,5,35,0.020063739269971848,0.0397583469748497,4.163254737854004,0.8240947723388672
35,hybrid blocked,13,6,18,21,34,0.018778888508677483,0.9922690987586975,4.163148403167725,0.8308074474334717
35,hybrid blocked,13,6,18,19,8,0.01778528466820717,0.9189413785934448,4.160984992980957,0.9493715167045593
35,hybrid interleaved,13,6,18,4,16,0.019427547231316566,0.18090268969535828,4.0295820236206055,5.744747638702393
40,hybrid blocked,13,6,18,26,9,0.015641391277313232,0.9999865293502808,4.163580894470215,0.640631377696991
40,hybrid interleaved,13,6,18,13,15,0.019345587119460106,2.3094125936040655e-06,4.134493827819824,4.166936874389648
40,hybrid interleaved,13,6,18,5,35,0.01811409741640091,0.022062193602323532,4.1635870933532715,0.6401376724243164
40,hybrid blocked,13,6,18,21,34,0.01664305105805397,0.9909157752990723,4.163756847381592,0.6260992288589478
40,hybrid blocked,13,6,18,19,8,0.015535355545580387,0.969443678855896,4.161674499511719,0.7766190767288208
40,hybrid interleaved,13,6,18,4,16,0.017306126654148102,0.2174968123435974,4.072155475616455,5.395330429077148
45,hybrid blocked,13,6,18,26,9,0.013489692471921444,0.9999932646751404,4.164527416229248,0.7000657320022583
45,hybrid interleaved,13,6,18,13,15,0.01663699373602867,0.0074210152961313725,4.145860195159912,3.5462498664855957
45,hybrid interleaved,13,6,18,5,35,0.015886371955275536,0.005363364238291979,4.164535045623779,0.6994251012802124
45,hybrid blocked,13,6,18,21,34,0.014400442130863667,0.9930359721183777,4.164544105529785,0.6983239054679871
45,hybrid blocked,13,6,18,19,8,0.013405187986791134,0.9365602731704712,4.164300441741943,0.7215560078620911
45,hybrid interleaved,13,6,18,4,16,0.016428397968411446,0.19482266902923584,4.066576957702637,4.000337600708008
50,hybrid blocked,13,6,18,26,9,0.012395593337714672,0.9999975562095642,4.165205478668213,0.49976369738578796
50,hybrid interleaved,13,6,18,13,15,0.015693366527557373,0.006347611080855131,4.152163982391357,2.801081895828247
50,hybrid interleaved,13,6,18,5,35,0.014435134828090668,0.0028401927556842566,4.165249824523926,0.49700289964675903
50,hybrid blocked,13,6,18,21,34,0.013099963776767254,0.976169228553772,4.165353775024414,0.49049749970436096
50,hybrid blocked,13,6,18,19,8,0.012335149571299553,0.9612830877304077,4.1647162437438965,0.5281103253364563
50,hybrid interleaved,13,6,18,4,16,0.01663939468562603,0.14370892941951752,4.018739223480225,5.211404800415039
55,hybrid blocked,13,6,18,26,9,0.011284572072327137,0.9999997615814209,4.165904998779297,0.5754492878913879
55,hybrid interleaved,13,6,18,13,15,0.01370975747704506,0.0033812406472861767,4.159191608428955,2.4848310947418213
55,hybrid interleaved,13,6,18,5,35,0.012940420769155025,0.07611667364835739,4.165905475616455,0.5754987001419067
55,hybrid blocked,13,6,18,21,34,0.011788119561970234,0.9999834299087524,4.165905952453613,0.5754740834236145
55,hybrid blocked,13,6,18,19,8,0.011248752474784851,0.9999314546585083,4.165904521942139,0.575412392616272
55,hybrid interleaved,13,6,18,4,16,0.014772056601941586,0.027304133400321007,4.0373125076293945,4.479006290435791
60,hybrid blocked,13,6,18,26,9,0.010456844232976437,0.9999993443489075,4.166782379150391,0.3974785804748535
60,hybrid interleaved,13,6,18,13,15,0.013933464884757996,0.0,4.156385898590088,2.349092721939087
60,hybrid interleaved,13,6,18,5,35,0.011677311733365059,0.003830590983852744,4.166781425476074,0.39754143357276917
60,hybrid blocked,13,6,18,21,34,0.010731997899711132,0.9879369735717773,4.166783332824707,0.39744943380355835
60,hybrid blocked,13,6,18,19,8,0.010432111099362373,0.9997009038925171,4.166695594787598,0.41182273626327515
60,hybrid interleaved,13,6,18,4,16,0.012724800035357475,0.04368431493639946,4.01553201675415,5.223028182983398
65,hybrid blocked,13,6,18,26,9,0.010288398712873459,0.99998939037323,4.16623067855835,0.437031090259552
65,hybrid interleaved,13,6,18,13,15,0.0132223442196846,4.7099161747610196e-05,4.160407066345215,1.9316519498825073
65,hybrid interleaved,13,6,18,5,35,0.011009597219526768,0.08104806393384933,4.166215419769287,0.43789783120155334
65,hybrid blocked,13,6,18,21,34,0.010327442549169064,0.9997259378433228,4.166289329528809,0.4336691200733185
