epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,44,256,18,26,9,0.02428479678928852,0.32639431953430176,4.055933475494385,4.570018768310547
0,hybrid interleaved,44,256,18,13,15,0.02500508539378643,0.40460988879203796,4.12895393371582,2.006711483001709
0,hybrid interleaved,44,256,18,5,35,0.015932302922010422,0.3770480751991272,3.387120008468628,9.597704887390137
0,hybrid blocked,44,256,18,21,34,0.022910652682185173,0.5141679048538208,4.118011951446533,3.0347986221313477
0,hybrid blocked,44,256,18,19,8,0.0010624058777466416,0.780247151851654,3.138685464859009,15.01131534576416
0,hybrid interleaved,44,256,18,4,16,0.021161936223506927,0.5484156012535095,3.9070589542388916,5.600088119506836
5,hybrid blocked,44,256,18,26,9,0.014416487887501717,0.9908359050750732,4.142856597900391,2.067256450653076
5,hybrid interleaved,44,256,18,13,15,0.014461466111242771,0.9573057889938354,3.923536777496338,4.744493007659912
5,hybrid interleaved,44,256,18,5,35,0.012750190682709217,0.27886220812797546,4.138060569763184,1.9259459972381592
5,hybrid blocked,44,256,18,21,34,0.014641577377915382,0.04923921078443527,4.144296169281006,1.856920838356018
5,hybrid blocked,44,256,18,19,8,0.011029784567654133,0.8977351188659668,3.755009651184082,7.499576568603516
5,hybrid interleaved,44,256,18,4,16,0.009959166869521141,0.8171431422233582,3.8972578048706055,6.764838218688965
10,hybrid blocked,44,256,18,26,9,0.009344616904854774,0.9999999403953552,4.148866176605225,1.645552635192871
10,hybrid interleaved,44,256,18,13,15,0.0037983956281095743,0.9787362217903137,3.9242029190063477,4.808576583862305
10,hybrid interleaved,44,256,18,5,35,0.009284066036343575,0.2132856547832489,4.148859977722168,1.6458163261413574
10,hybrid blocked,44,256,18,21,34,0.009289669804275036,0.03437553346157074,4.148861885070801,1.6454885005950928
10,hybrid blocked,44,256,18,19,8,0.0031121547799557447,0.8611387610435486,3.621908664703369,7.773227214813232
10,hybrid interleaved,44,256,18,4,16,0.012885156087577343,0.9170399904251099,4.040920257568359,4.842357158660889
15,hybrid blocked,44,256,18,26,9,0.009437010623514652,1.0000001192092896,4.158632755279541,1.3519784212112427
15,hybrid interleaved,44,256,18,13,15,0.005262292921543121,0.9629901647567749,3.9874422550201416,3.8678998947143555
15,hybrid interleaved,44,256,18,5,35,0.009424285963177681,0.29395100474357605,4.158624172210693,1.3523190021514893
15,hybrid blocked,44,256,18,21,34,0.00940695870667696,0.05957259237766266,4.1586198806762695,1.352510929107666
15,hybrid blocked,44,256,18,19,8,0.0005127041367813945,0.8293644189834595,3.5833687782287598,7.256728649139404
15,hybrid interleaved,44,256,18,4,16,0.002463298151269555,0.9753087162971497,3.9952361583709717,5.526215553283691
20,hybrid blocked,44,256,18,26,9,0.009618688374757767,0.9999999403953552,4.160746097564697,1.0289173126220703
20,hybrid interleaved,44,256,18,13,15,0.005872663576155901,0.8997180461883545,4.000975608825684,3.672697067260742
