epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,pure blocked,45,6,18,26,9,0.02804814837872982,0.9953661561012268,4.144916534423828,1.8907639980316162
0,pure interleaved,45,6,18,13,15,0.026342790573835373,0.43797025084495544,4.145570755004883,2.93703293800354
0,pure interleaved,45,6,18,5,35,0.028084980323910713,0.007807228248566389,4.076491355895996,4.0397539138793945
0,pure blocked,45,6,18,21,34,0.02854514680802822,0.29102623462677,4.051053524017334,6.975754737854004
0,pure blocked,45,6,18,19,8,0.027199048548936844,0.01518266275525093,4.122086524963379,3.0539193153381348
0,pure interleaved,45,6,18,4,16,0.029532480984926224,0.3942722678184509,4.146204948425293,1.812200903892517
5,pure blocked,45,6,18,26,9,0.02731168456375599,0.7229108810424805,4.143611907958984,2.154756546020508
5,pure interleaved,45,6,18,13,15,0.025288166478276253,0.7060162425041199,4.113656520843506,3.9201931953430176
5,pure interleaved,45,6,18,5,35,0.02762535959482193,0.21071159839630127,4.167566299438477,0.5840558409690857
5,pure blocked,45,6,18,21,34,0.022191694006323814,0.23522399365901947,3.916386842727661,10.992973327636719
5,pure blocked,45,6,18,19,8,0.02580074407160282,0.01040220819413662,4.12438440322876,3.008014678955078
5,pure interleaved,45,6,18,4,16,0.028839383274316788,0.505773663520813,4.146049499511719,1.9027001857757568
10,pure blocked,45,6,18,26,9,0.02566680870950222,0.5181911587715149,4.152945041656494,1.7781977653503418
10,pure interleaved,45,6,18,13,15,0.024781635031104088,0.6691683530807495,4.135579586029053,3.2904646396636963
10,pure interleaved,45,6,18,5,35,0.026510758325457573,0.8766179084777832,4.130174160003662,2.4839682579040527
10,pure blocked,45,6,18,21,34,0.022823434323072433,0.24190187454223633,3.970562696456909,9.759562492370605
10,pure blocked,45,6,18,19,8,0.02431768737733364,0.05149369686841965,4.120913505554199,3.1210198402404785
10,pure interleaved,45,6,18,4,16,0.02726069651544094,0.5918517112731934,4.149787902832031,1.7732112407684326
15,pure blocked,45,6,18,26,9,0.02361621893942356,0.8305463790893555,4.148056983947754,1.6559792757034302
15,pure interleaved,45,6,18,13,15,0.02394048497080803,0.7158649563789368,4.133011817932129,3.511908531188965
15,pure interleaved,45,6,18,5,35,0.0238766148686409,0.9472336769104004,4.104528427124023,3.678288698196411
15,pure blocked,45,6,18,21,34,0.022823574021458626,0.2699320316314697,4.011256694793701,8.476194381713867
15,pure blocked,45,6,18,19,8,0.021639633923768997,0.08705078065395355,4.125660419464111,3.164229154586792
15,pure interleaved,45,6,18,4,16,0.025693725794553757,0.6474430561065674,4.152895927429199,1.6191158294677734
20,pure blocked,45,6,18,26,9,0.023044943809509277,0.9484519958496094,4.14058780670166,2.068730115890503
20,pure interleaved,45,6,18,13,15,0.023009367287158966,0.6775794625282288,4.142784118652344,2.8956170082092285
20,pure interleaved,45,6,18,5,35,0.02374774031341076,0.9236112236976624,4.119071960449219,3.1786303520202637
20,pure blocked,45,6,18,21,34,0.023464754223823547,0.1914396584033966,4.082635879516602,5.624819278717041
20,pure blocked,45,6,18,19,8,0.018668413162231445,0.07219341397285461,4.1292572021484375,2.8825206756591797
20,pure interleaved,45,6,18,4,16,0.0243489108979702,0.7636558413505554,4.150571346282959,1.6569331884384155
25,pure blocked,45,6,18,26,9,0.023023996502161026,0.9894015789031982,4.132471561431885,2.5002214908599854
25,pure interleaved,45,6,18,13,15,0.022172007709741592,0.7317022681236267,4.141618728637695,2.8863751888275146
25,pure interleaved,45,6,18,5,35,0.02299148216843605,0.935736894607544,4.120125770568848,3.2267608642578125
25,pure blocked,45,6,18,21,34,0.022247184067964554,0.16755317151546478,4.102935791015625,4.580779552459717
25,pure blocked,45,6,18,19,8,0.017763661220669746,0.11230237782001495,4.132713317871094,2.810422420501709
25,pure interleaved,45,6,18,4,16,0.021970150992274284,0.7670601606369019,4.154042720794678,1.5348260402679443
30,pure blocked,45,6,18,26,9,0.020394407212734222,0.9939500689506531,4.147540092468262,1.9269649982452393
30,pure interleaved,45,6,18,13,15,0.018456917256116867,0.5332445502281189,4.152681350708008,2.232710838317871
30,pure interleaved,45,6,18,5,35,0.022648051381111145,0.8773674964904785,4.143183708190918,2.126880407333374
30,pure blocked,45,6,18,21,34,0.022133775055408478,0.07508306205272675,4.13412618637085,2.6559462547302246
30,pure blocked,45,6,18,19,8,0.015086710453033447,0.1878884732723236,4.122330665588379,3.170137405395508
30,pure interleaved,45,6,18,4,16,0.019256655126810074,0.957332968711853,4.14825963973999,1.8071742057800293
35,pure blocked,45,6,18,26,9,0.02056504413485527,0.998965859413147,4.138891220092773,2.5161521434783936
35,pure interleaved,45,6,18,13,15,0.019944896921515465,0.8416755199432373,4.140919208526611,2.641589641571045
35,pure interleaved,45,6,18,5,35,0.021654708310961723,0.9275063872337341,4.1366777420043945,2.709672212600708
35,pure blocked,45,6,18,21,34,0.020899739116430283,0.12308382987976074,4.131316184997559,3.1171510219573975
35,pure blocked,45,6,18,19,8,0.015122847631573677,0.0070585403591394424,4.149994373321533,1.8924367427825928
35,pure interleaved,45,6,18,4,16,0.017814582213759422,0.9000445604324341,4.157036781311035,1.4110134840011597
40,pure blocked,45,6,18,26,9,0.019068220630288124,0.999748706817627,4.144471645355225,2.254767894744873
40,pure interleaved,45,6,18,13,15,0.018603945150971413,0.8503183126449585,4.141508102416992,2.66115140914917
40,pure interleaved,45,6,18,5,35,0.020383652299642563,0.9018133878707886,4.1438212394714355,2.333165407180786
40,pure blocked,45,6,18,21,34,0.019739218056201935,0.09593585133552551,4.142080783843994,2.5257489681243896
