epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,9,32,18,26,9,0.03196343779563904,0.39612191915512085,4.0023345947265625,5.712663173675537
0,hybrid interleaved,9,32,18,13,15,0.0287039652466774,0.3500499427318573,4.0890398025512695,3.3642868995666504
0,hybrid interleaved,9,32,18,5,35,0.02678065374493599,0.33990538120269775,4.127747535705566,2.869608163833618
0,hybrid blocked,9,32,18,21,34,0.026262275874614716,0.13086187839508057,4.0695037841796875,3.7903425693511963
0,hybrid blocked,9,32,18,19,8,0.028239503502845764,0.3201492130756378,4.0879082679748535,2.722872495651245
0,hybrid interleaved,9,32,18,4,16,0.02566429227590561,0.7567386627197266,4.075080871582031,2.805158853530884
5,hybrid blocked,9,32,18,26,9,0.02722763828933239,0.4290781617164612,4.02182674407959,4.572556018829346
5,hybrid interleaved,9,32,18,13,15,0.027276070788502693,0.34788769483566284,4.091341495513916,3.3108270168304443
5,hybrid interleaved,9,32,18,5,35,0.025142909958958626,0.19627901911735535,4.127838611602783,2.3936092853546143
5,hybrid blocked,9,32,18,21,34,0.02666635252535343,0.2784133553504944,4.147839546203613,2.2129368782043457
5,hybrid blocked,9,32,18,19,8,0.026923703029751778,0.2302890121936798,4.081035614013672,2.7730207443237305
5,hybrid interleaved,9,32,18,4,16,0.02663346752524376,0.621497631072998,4.057820796966553,3.0461111068725586
10,hybrid blocked,9,32,18,26,9,0.023325292393565178,0.6120709776878357,4.10709810256958,2.6443192958831787
10,hybrid interleaved,9,32,18,13,15,0.02376052923500538,0.11255744844675064,4.076077461242676,4.195178508758545
10,hybrid interleaved,9,32,18,5,35,0.02383936196565628,0.06532230228185654,4.1485700607299805,1.3051446676254272
10,hybrid blocked,9,32,18,21,34,0.024585014209151268,0.7161495089530945,4.158246994018555,1.4630099534988403
10,hybrid blocked,9,32,18,19,8,0.02268427610397339,0.6894904375076294,4.023068904876709,3.705108642578125
10,hybrid interleaved,9,32,18,4,16,0.024676669389009476,0.6541778445243835,4.038295269012451,3.7123072147369385
15,hybrid blocked,9,32,18,26,9,0.021534008905291557,0.7689701914787292,4.155149459838867,1.7186062335968018
15,hybrid interleaved,9,32,18,13,15,0.019925009459257126,0.2702442407608032,4.015527248382568,4.498955249786377
15,hybrid interleaved,9,32,18,5,35,0.02258853241801262,0.03405383974313736,4.16199254989624,1.1064566373825073
15,hybrid blocked,9,32,18,21,34,0.023108933120965958,0.7224763631820679,4.1572184562683105,1.2559199333190918
15,hybrid blocked,9,32,18,19,8,0.019272854551672935,0.8274518251419067,3.974236488342285,4.139272689819336
15,hybrid interleaved,9,32,18,4,16,0.02162564918398857,0.6437402963638306,4.049232006072998,3.7244579792022705
20,hybrid blocked,9,32,18,26,9,0.019758347421884537,0.9847978949546814,4.15872859954834,1.3128788471221924
20,hybrid interleaved,9,32,18,13,15,0.01609339565038681,0.6308249235153198,4.006251811981201,4.927680969238281
