epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,pure blocked,30,6,18,26,9,0.026663338765501976,0.683340311050415,4.139636039733887,1.4969196319580078
0,pure interleaved,30,6,18,13,15,0.03195600211620331,0.42410892248153687,4.124126434326172,1.5484392642974854
0,pure interleaved,30,6,18,5,35,0.028073277324438095,0.053676456212997437,4.077136039733887,4.9320220947265625
0,pure blocked,30,6,18,21,34,0.025214722380042076,0.2776152789592743,4.138638973236084,1.501105546951294
0,pure blocked,30,6,18,19,8,0.027399880811572075,0.364965558052063,4.135963439941406,1.5115272998809814
0,pure interleaved,30,6,18,4,16,0.026694977656006813,0.9919722080230713,4.0505852699279785,6.2313361167907715
5,pure blocked,30,6,18,26,9,0.0267154760658741,0.9861430525779724,4.1309638023376465,2.8167996406555176
5,pure interleaved,30,6,18,13,15,0.030562974512577057,0.3597177565097809,4.1430344581604,1.3776243925094604
5,pure interleaved,30,6,18,5,35,0.026796754449605942,0.08678735792636871,4.05063533782959,6.128407955169678
5,pure blocked,30,6,18,21,34,0.02412203699350357,0.2778589725494385,4.1448493003845215,1.3617440462112427
5,pure blocked,30,6,18,19,8,0.02574419230222702,0.2901555895805359,4.136458873748779,1.424198865890503
5,pure interleaved,30,6,18,4,16,0.02650320902466774,0.9833440780639648,3.997396469116211,7.225175857543945
10,pure blocked,30,6,18,26,9,0.02615039050579071,0.985812783241272,4.103100776672363,4.431419372558594
10,pure interleaved,30,6,18,13,15,0.028978662565350533,0.2587502896785736,4.143711090087891,1.2377432584762573
10,pure interleaved,30,6,18,5,35,0.025898603722453117,0.08131523430347443,4.060666084289551,6.213598728179932
10,pure blocked,30,6,18,21,34,0.02217637374997139,0.48634108901023865,4.156007289886475,1.2999464273452759
10,pure blocked,30,6,18,19,8,0.022800259292125702,0.2968587875366211,4.144700050354004,1.2325518131256104
10,pure interleaved,30,6,18,4,16,0.025070570409297943,0.9858461022377014,4.003922462463379,7.3046793937683105
15,pure blocked,30,6,18,26,9,0.024810830131173134,0.9975881576538086,4.099989414215088,4.876904010772705
15,pure interleaved,30,6,18,13,15,0.025886937975883484,0.1545107215642929,4.1519365310668945,0.8610318303108215
15,pure interleaved,30,6,18,5,35,0.023678870871663094,0.05475662648677826,4.086349010467529,5.506991386413574
15,pure blocked,30,6,18,21,34,0.01948644034564495,0.8438745737075806,4.1574177742004395,1.5579330921173096
15,pure blocked,30,6,18,19,8,0.019291209056973457,0.18221840262413025,4.150835990905762,0.8711291551589966
15,pure interleaved,30,6,18,4,16,0.020478764548897743,0.9975297451019287,4.055930137634277,5.649899005889893
20,pure blocked,30,6,18,26,9,0.023550081998109818,0.9998781681060791,4.090653419494629,5.56980562210083
20,pure interleaved,30,6,18,13,15,0.02246672846376896,0.10208537429571152,4.151578426361084,0.7791323661804199
20,pure interleaved,30,6,18,5,35,0.02226334623992443,0.05834537744522095,4.085337162017822,5.811182975769043
20,pure blocked,30,6,18,21,34,0.01694122515618801,0.937688946723938,4.144913673400879,2.511688709259033
20,pure blocked,30,6,18,19,8,0.01673010177910328,0.1512804925441742,4.152978420257568,0.7825831174850464
20,pure interleaved,30,6,18,4,16,0.019949793815612793,0.9950239658355713,4.066412448883057,5.677900791168213
25,pure blocked,30,6,18,26,9,0.021213708445429802,0.9998879432678223,4.087153911590576,5.570830345153809
25,pure interleaved,30,6,18,13,15,0.018933119252324104,0.05173821374773979,4.155336380004883,0.6355138421058655
25,pure interleaved,30,6,18,5,35,0.019693201407790184,0.05299144238233566,4.092959403991699,5.320469856262207
25,pure blocked,30,6,18,21,34,0.016598451882600784,0.9859657287597656,4.133369445800781,3.2745721340179443
25,pure blocked,30,6,18,19,8,0.014238941483199596,0.06273479759693146,4.155336380004883,0.6355138421058655
25,pure interleaved,30,6,18,4,16,0.020979922264814377,0.9988951683044434,4.038722038269043,6.340470314025879
30,pure blocked,30,6,18,26,9,0.02011048048734665,0.9997978210449219,4.098671913146973,5.109947204589844
30,pure interleaved,30,6,18,13,15,0.015495591796934605,0.009033504873514175,4.157164573669434,0.5317423939704895
30,pure interleaved,30,6,18,5,35,0.0184758473187685,0.02522970549762249,4.105607032775879,4.791210651397705
30,pure blocked,30,6,18,21,34,0.01668008230626583,0.9957330226898193,4.131046772003174,3.528646945953369
30,pure blocked,30,6,18,19,8,0.01206058170646429,0.011682480573654175,4.157164573669434,0.5317423939704895
30,pure interleaved,30,6,18,4,16,0.017553823068737984,0.9994512796401978,4.062670707702637,5.4637770652771
35,pure blocked,30,6,18,26,9,0.017678633332252502,0.9997981786727905,4.095927715301514,5.42500638961792
35,pure interleaved,30,6,18,13,15,0.013699686154723167,0.0,4.161485195159912,0.41758477687835693
35,pure interleaved,30,6,18,5,35,0.016170727089047432,0.02295846678316593,4.104846477508545,5.022109508514404
35,pure blocked,30,6,18,21,34,0.01546062808483839,0.9990284442901611,4.119144916534424,4.3060150146484375
35,pure blocked,30,6,18,19,8,0.01127326674759388,0.08237964659929276,4.161485195159912,0.41758477687835693
35,pure interleaved,30,6,18,4,16,0.015129731968045235,0.9999999403953552,4.076719284057617,5.245979309082031
40,pure blocked,30,6,18,26,9,0.015291992574930191,0.9999951720237732,4.117207050323486,4.36383581161499
40,pure interleaved,30,6,18,13,15,0.011194213293492794,0.0,4.1625213623046875,0.39664599299430847
40,pure interleaved,30,6,18,5,35,0.01433556992560625,0.0,4.1186113357543945,4.299758434295654
40,pure blocked,30,6,18,21,34,0.014093616046011448,0.9999978542327881,4.119534015655518,4.2571516036987305
40,pure blocked,30,6,18,19,8,0.009622261859476566,0.13085834681987762,4.1625213623046875,0.39664599299430847
40,pure interleaved,30,6,18,4,16,0.01345869991928339,0.999997615814209,4.083319187164307,4.889102935791016
