epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,17,32,18,26,9,0.02561333402991295,0.4103946387767792,4.0003342628479,5.607304096221924
0,hybrid interleaved,17,32,18,13,15,0.02651122957468033,0.6641920208930969,4.115726947784424,4.26992130279541
0,hybrid interleaved,17,32,18,5,35,0.02296372875571251,0.04729277640581131,4.08474063873291,4.392758369445801
0,hybrid blocked,17,32,18,21,34,0.02266327664256096,0.5494840741157532,4.133902072906494,3.527466297149658
0,hybrid blocked,17,32,18,19,8,0.023395342752337456,0.3900902271270752,4.133521556854248,4.183208465576172
0,hybrid interleaved,17,32,18,4,16,0.024561408907175064,0.5396175384521484,4.0455403327941895,4.787232398986816
5,hybrid blocked,17,32,18,26,9,0.021308764815330505,0.405367910861969,4.0429277420043945,4.018105506896973
5,hybrid interleaved,17,32,18,13,15,0.026105113327503204,0.7534705996513367,4.094775199890137,5.030246734619141
5,hybrid interleaved,17,32,18,5,35,0.020760569721460342,0.13475139439105988,4.114076137542725,4.782713413238525
5,hybrid blocked,17,32,18,21,34,0.019932514056563377,0.5035741329193115,4.119262218475342,3.630357265472412
5,hybrid blocked,17,32,18,19,8,0.01964375749230385,0.6074758768081665,4.133234977722168,3.8760123252868652
5,hybrid interleaved,17,32,18,4,16,0.01896308735013008,0.6370936036109924,3.9866583347320557,5.224575042724609
10,hybrid blocked,17,32,18,26,9,0.021154062822461128,0.673235297203064,4.1330671310424805,3.318354606628418
10,hybrid interleaved,17,32,18,13,15,0.018003365024924278,0.8300301432609558,3.950472354888916,7.110804557800293
10,hybrid interleaved,17,32,18,5,35,0.01906212419271469,0.11063146591186523,4.136964797973633,4.155646800994873
10,hybrid blocked,17,32,18,21,34,0.01801726222038269,0.5330042839050293,4.139397621154785,3.1624064445495605
10,hybrid blocked,17,32,18,19,8,0.017107155174016953,0.7991381287574768,4.144350051879883,3.508881092071533
10,hybrid interleaved,17,32,18,4,16,0.013479317538440228,0.7897132039070129,3.976349353790283,5.308988571166992
15,hybrid blocked,17,32,18,26,9,0.015542391687631607,0.855124831199646,4.149630546569824,2.991863250732422
15,hybrid interleaved,17,32,18,13,15,0.014552424661815166,0.8772557973861694,3.94088077545166,6.258874893188477
15,hybrid interleaved,17,32,18,5,35,0.014728938229382038,0.29243579506874084,4.149250507354736,3.3514068126678467
15,hybrid blocked,17,32,18,21,34,0.013907255604863167,0.5259462594985962,4.143555641174316,3.246633529663086
15,hybrid blocked,17,32,18,19,8,0.013082078658044338,0.9079644680023193,4.146677017211914,3.1228387355804443
15,hybrid interleaved,17,32,18,4,16,0.010310277342796326,0.7720823884010315,3.9464941024780273,5.749222278594971
20,hybrid blocked,17,32,18,26,9,0.012462679296731949,0.980459988117218,4.157559871673584,2.542597532272339
20,hybrid interleaved,17,32,18,13,15,0.009370814077556133,0.9225234389305115,3.882580280303955,6.850053787231445
20,hybrid interleaved,17,32,18,5,35,0.011861609295010567,0.319355309009552,4.159190654754639,2.5023176670074463
20,hybrid blocked,17,32,18,21,34,0.011189209297299385,0.4697617292404175,4.1551289558410645,2.6934947967529297
20,hybrid blocked,17,32,18,19,8,0.01019200962036848,0.9662966728210449,4.146597862243652,2.8042314052581787
20,hybrid interleaved,17,32,18,4,16,0.009229221381247044,0.8264175653457642,3.970733165740967,5.053115367889404
25,hybrid blocked,17,32,18,26,9,0.009654120542109013,0.9999964237213135,4.161056041717529,1.9744216203689575
25,hybrid interleaved,17,32,18,13,15,0.011177522130310535,0.917617917060852,3.9758591651916504,5.234858512878418
25,hybrid interleaved,17,32,18,5,35,0.009267287328839302,0.23758122324943542,4.161056041717529,1.9720772504806519
25,hybrid blocked,17,32,18,21,34,0.008657400496304035,0.3039524555206299,4.161081790924072,1.968685507774353
25,hybrid blocked,17,32,18,19,8,0.007656801491975784,0.9367077946662903,4.148985862731934,2.384923219680786
25,hybrid interleaved,17,32,18,4,16,0.007590651512145996,0.8372824192047119,3.9728927612304688,5.349042892456055
