epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,23,256,18,26,9,0.0156533345580101,0.2257155478000641,3.130155086517334,9.943434715270996
0,hybrid interleaved,23,256,18,13,15,0.016833681613206863,0.19699004292488098,3.902834177017212,4.309622764587402
0,hybrid interleaved,23,256,18,5,35,0.022773120552301407,0.4504857063293457,3.8838372230529785,6.889697074890137
0,hybrid blocked,23,256,18,21,34,0.017644548788666725,0.3469254970550537,3.983903646469116,5.2938947677612305
0,hybrid blocked,23,256,18,19,8,0.016768507659435272,0.6471180319786072,3.7454774379730225,9.753070831298828
0,hybrid interleaved,23,256,18,4,16,0.024700021371245384,0.41568684577941895,3.894644260406494,10.296614646911621
5,hybrid blocked,23,256,18,26,9,0.004806836135685444,0.8199818134307861,4.1174540519714355,3.7442469596862793
5,hybrid interleaved,23,256,18,13,15,0.0019882903434336185,0.5572007894515991,3.7272427082061768,4.812588691711426
5,hybrid interleaved,23,256,18,5,35,0.004435463808476925,0.36198508739471436,4.153416156768799,2.2529473304748535
5,hybrid blocked,23,256,18,21,34,0.004610089119523764,0.15515181422233582,4.158034801483154,1.668538212776184
5,hybrid blocked,23,256,18,19,8,0.0015980787575244904,0.8852469325065613,3.8844006061553955,6.488108158111572
5,hybrid interleaved,23,256,18,4,16,0.0022075555752962828,0.6189563274383545,3.686253070831299,8.641653060913086
10,hybrid blocked,23,256,18,26,9,0.0043587516993284225,0.9757362604141235,4.152397632598877,1.8607287406921387
10,hybrid interleaved,23,256,18,13,15,0.0027526530902832747,0.7543981075286865,3.958733558654785,3.8154678344726562
10,hybrid interleaved,23,256,18,5,35,0.0040200925432145596,0.3855012059211731,4.152976036071777,1.65689218044281
10,hybrid blocked,23,256,18,21,34,0.004021774977445602,0.0,4.158273696899414,1.5661476850509644
10,hybrid blocked,23,256,18,19,8,0.0015334663912653923,0.972670316696167,3.940294027328491,5.548807621002197
10,hybrid interleaved,23,256,18,4,16,0.002914930460974574,0.7889103889465332,3.882351875305176,7.523899078369141
15,hybrid blocked,23,256,18,26,9,0.004018241073936224,0.9967226386070251,4.152195930480957,1.5751944780349731
15,hybrid interleaved,23,256,18,13,15,0.0023500469978898764,0.8396396040916443,4.026742935180664,3.4055988788604736
15,hybrid interleaved,23,256,18,5,35,0.0039717694744467735,0.27443206310272217,4.152454376220703,1.4961049556732178
15,hybrid blocked,23,256,18,21,34,0.004113330505788326,0.0,4.153872013092041,1.4768238067626953
15,hybrid blocked,23,256,18,19,8,0.001210934715345502,0.9711586833000183,3.959617853164673,5.655670642852783
15,hybrid interleaved,23,256,18,4,16,0.0013549058930948377,0.9733002781867981,3.9353203773498535,7.366308212280273
20,hybrid blocked,23,256,18,26,9,0.004607842303812504,0.9998663067817688,4.153696060180664,1.7730799913406372
20,hybrid interleaved,23,256,18,13,15,0.0010451460257172585,0.8745365142822266,3.992743968963623,3.8590900897979736
20,hybrid interleaved,23,256,18,5,35,0.00465425057336688,0.21533049643039703,4.15374231338501,1.7622097730636597
20,hybrid blocked,23,256,18,21,34,0.004698240663856268,0.0025938411708921194,4.1540751457214355,1.7547048330307007
20,hybrid blocked,23,256,18,19,8,0.0005693276762031019,0.9547308683395386,3.8832616806030273,6.2935075759887695
20,hybrid interleaved,23,256,18,4,16,0.0011094830697402358,0.9891375303268433,3.968282461166382,6.986990928649902
25,hybrid blocked,23,256,18,26,9,0.004516209941357374,0.9999940395355225,4.152736186981201,1.8953440189361572
25,hybrid interleaved,23,256,18,13,15,0.0009457367705181241,0.9701708555221558,4.02156400680542,4.585818290710449
25,hybrid interleaved,23,256,18,5,35,0.004527616314589977,0.2391732633113861,4.152751922607422,1.8953399658203125
25,hybrid blocked,23,256,18,21,34,0.004577725660055876,0.0006705040577799082,4.152792453765869,1.8954768180847168
25,hybrid blocked,23,256,18,19,8,0.0008888813899829984,0.9279012680053711,3.8445045948028564,6.085384368896484
25,hybrid interleaved,23,256,18,4,16,0.0007758375722914934,0.9900070428848267,3.9537527561187744,7.066860198974609
30,hybrid blocked,23,256,18,26,9,0.004846714902669191,0.9999996423721313,4.157878875732422,1.7346158027648926
30,hybrid interleaved,23,256,18,13,15,0.0004644144792109728,0.9961592555046082,4.005690574645996,4.521661281585693
30,hybrid interleaved,23,256,18,5,35,0.004850080702453852,0.18599514663219452,4.15787935256958,1.73468017578125
30,hybrid blocked,23,256,18,21,34,0.004890416283160448,0.009265273809432983,4.157879829406738,1.7347463369369507
30,hybrid blocked,23,256,18,19,8,0.0011775699676945806,0.9577447772026062,3.909271478652954,5.789782524108887
