epoch,model_type,seed,hidden_size1,bottleneck_size,stim_A,stim_C,C_activation,cosine_sim,representation_entropy,representation_sparsity
0,hybrid blocked,11,256,18,26,9,0.024278707802295685,0.46317845582962036,4.161607265472412,0.591817319393158
0,hybrid interleaved,11,256,18,13,15,0.02329590544104576,0.39969515800476074,3.651947021484375,5.77557897567749
0,hybrid interleaved,11,256,18,5,35,0.024981046095490456,0.6556293964385986,4.139557361602783,1.9262282848358154
0,hybrid blocked,11,256,18,21,34,0.0235383752733469,0.31871703267097473,4.1220903396606445,3.2113823890686035
0,hybrid blocked,11,256,18,19,8,0.025383122265338898,0.9774458408355713,4.039100646972656,3.062431812286377
0,hybrid interleaved,11,256,18,4,16,0.02715190313756466,0.3041970133781433,3.8636324405670166,7.80666971206665
5,hybrid blocked,11,256,18,26,9,0.01404967624694109,0.9540209770202637,4.156830787658691,1.1950515508651733
5,hybrid interleaved,11,256,18,13,15,0.008163389749825,0.752269983291626,3.7940590381622314,5.923720359802246
5,hybrid interleaved,11,256,18,5,35,0.014325611293315887,0.4801793098449707,4.154529094696045,1.3417997360229492
5,hybrid blocked,11,256,18,21,34,0.014549998566508293,0.15916675329208374,4.15640926361084,1.2919976711273193
5,hybrid blocked,11,256,18,19,8,0.0075130644254386425,0.9874135255813599,3.541450262069702,3.078272819519043
5,hybrid interleaved,11,256,18,4,16,0.015605391934514046,0.974115252494812,3.911278247833252,6.6101789474487305
10,hybrid blocked,11,256,18,26,9,0.007693654857575893,0.9999997615814209,4.160587787628174,1.0736345052719116
10,hybrid interleaved,11,256,18,13,15,0.0030667700339108706,0.846596360206604,3.810966968536377,6.627821922302246
10,hybrid interleaved,11,256,18,5,35,0.007679611910134554,0.5004557967185974,4.160600662231445,1.0730245113372803
10,hybrid blocked,11,256,18,21,34,0.0076835365034639835,0.3518849015235901,4.160590171813965,1.0735385417938232
10,hybrid blocked,11,256,18,19,8,0.0019839145243167877,0.9071491956710815,3.7395992279052734,2.7150423526763916
10,hybrid interleaved,11,256,18,4,16,0.007060975767672062,0.9088062047958374,3.9415411949157715,5.009294509887695
15,hybrid blocked,11,256,18,26,9,0.009781751781702042,1.0,4.164738655090332,0.8841516971588135
15,hybrid interleaved,11,256,18,13,15,0.007533904630690813,0.8675705790519714,3.995023727416992,4.120255947113037
15,hybrid interleaved,11,256,18,5,35,0.009785663336515427,0.4626917243003845,4.164738655090332,0.8841516971588135
15,hybrid blocked,11,256,18,21,34,0.009796134196221828,0.39388179779052734,4.164739608764648,0.8840787410736084
15,hybrid blocked,11,256,18,19,8,0.0030011581256985664,0.9821383953094482,4.0559844970703125,1.8019031286239624
15,hybrid interleaved,11,256,18,4,16,0.002994635608047247,0.8845832943916321,3.840714931488037,6.452946186065674
20,hybrid blocked,11,256,18,26,9,0.012994611635804176,0.9999998807907104,4.16492223739624,0.9136182069778442
20,hybrid interleaved,11,256,18,13,15,0.0055162981152534485,0.9853596687316895,4.026230335235596,4.041323661804199
20,hybrid interleaved,11,256,18,5,35,0.013008994981646538,0.35358965396881104,4.164937973022461,0.9129462242126465
20,hybrid blocked,11,256,18,21,34,0.012987545691430569,0.5648396015167236,4.164921760559082,0.9136357307434082
20,hybrid blocked,11,256,18,19,8,0.004724080208688974,0.9988617897033691,4.02784538269043,1.698686122894287
20,hybrid interleaved,11,256,18,4,16,0.002205901313573122,0.9864760637283325,3.806973934173584,6.959539413452148
25,hybrid blocked,11,256,18,26,9,0.008686085231602192,0.9999998807907104,4.161500453948975,1.1669138669967651
25,hybrid interleaved,11,256,18,13,15,0.0067452071234583855,0.9640673995018005,4.086526870727539,3.994426727294922
25,hybrid interleaved,11,256,18,5,35,0.008698921650648117,0.4234158992767334,4.161518096923828,1.1654174327850342
25,hybrid blocked,11,256,18,21,34,0.00868835486471653,0.3218206465244293,4.161503791809082,1.1670032739639282
25,hybrid blocked,11,256,18,19,8,0.0021822908893227577,0.9953086972236633,4.058952808380127,1.6511543989181519
25,hybrid interleaved,11,256,18,4,16,0.0058754682540893555,0.9717549681663513,3.9694502353668213,4.961029529571533
30,hybrid blocked,11,256,18,26,9,0.018192289397120476,0.9999983906745911,4.1584577560424805,1.5870507955551147
30,hybrid interleaved,11,256,18,13,15,0.004962277598679066,0.9880991578102112,3.98311710357666,6.102055549621582
30,hybrid interleaved,11,256,18,5,35,0.01818494126200676,0.40338072180747986,4.158465385437012,1.5878243446350098
30,hybrid blocked,11,256,18,21,34,0.018178358674049377,0.49890339374542236,4.158453941345215,1.587894082069397
30,hybrid blocked,11,256,18,19,8,0.010153252631425858,0.9993414282798767,4.10020112991333,1.5473366975784302
30,hybrid interleaved,11,256,18,4,16,0.003951646853238344,0.9779409170150757,4.0875372886657715,3.2285046577453613
35,hybrid blocked,11,256,18,26,9,0.015149571932852268,0.9999964237213135,4.162041187286377,1.3973517417907715
35,hybrid interleaved,11,256,18,13,15,0.0011746073141694069,0.9603402018547058,3.9220657348632812,6.176821708679199
35,hybrid interleaved,11,256,18,5,35,0.015122313052415848,0.2679826617240906,4.162082195281982,1.3936877250671387
35,hybrid blocked,11,256,18,21,34,0.01509432215243578,0.3426819443702698,4.1621174812316895,1.3915584087371826
35,hybrid blocked,11,256,18,19,8,0.005460492800921202,0.925598680973053,4.1508893966674805,1.074050784111023
35,hybrid interleaved,11,256,18,4,16,0.0013811466051265597,0.986356258392334,4.000402927398682,4.7971343994140625
40,hybrid blocked,11,256,18,26,9,0.022428065538406372,0.9999993443489075,4.16065788269043,2.1614644527435303
40,hybrid interleaved,11,256,18,13,15,0.0029263708274811506,0.971328854560852,3.7909862995147705,8.590194702148438
40,hybrid interleaved,11,256,18,5,35,0.022439019754529,0.502850353717804,4.160670280456543,2.161017894744873
40,hybrid blocked,11,256,18,21,34,0.0224522165954113,0.23295122385025024,4.16065788269043,2.161562442779541
40,hybrid blocked,11,256,18,19,8,0.00486524635925889,0.996758222579956,4.098461627960205,1.2361586093902588
40,hybrid interleaved,11,256,18,4,16,0.002776745706796646,0.9880818128585815,4.0709733963012695,3.7496659755706787
45,hybrid blocked,11,256,18,26,9,0.022740401327610016,0.9999904036521912,4.164342880249023,1.6247305870056152
45,hybrid interleaved,11,256,18,13,15,0.000879480445291847,0.9855211973190308,3.9059195518493652,7.940640449523926
45,hybrid interleaved,11,256,18,5,35,0.02274635061621666,0.48718196153640747,4.164334774017334,1.6258958578109741
45,hybrid blocked,11,256,18,21,34,0.02275620959699154,0.09878843277692795,4.16435432434082,1.6255359649658203
45,hybrid blocked,11,256,18,19,8,0.009579123929142952,0.9919235706329346,4.0972723960876465,1.4799392223358154
45,hybrid interleaved,11,256,18,4,16,0.0011063088895753026,0.9829888939857483,3.9554495811462402,3.7280988693237305
50,hybrid blocked,11,256,18,26,9,0.023452382534742355,0.9999997019767761,4.160092830657959,3.2949728965759277
50,hybrid interleaved,11,256,18,13,15,0.0024938227143138647,0.9073842167854309,3.9855384826660156,6.269917964935303
50,hybrid interleaved,11,256,18,5,35,0.023446647450327873,0.6945632696151733,4.160096168518066,3.2972874641418457
50,hybrid blocked,11,256,18,21,34,0.02343759872019291,0.22481544315814972,4.160104274749756,3.295078754425049
50,hybrid blocked,11,256,18,19,8,0.007528127171099186,0.9995913505554199,4.1606950759887695,0.43454593420028687
50,hybrid interleaved,11,256,18,4,16,0.005261689890176058,0.9916528463363647,4.0410847663879395,3.8918004035949707
55,hybrid blocked,11,256,18,26,9,0.0215406846255064,0.9999983310699463,4.16067361831665,2.5020289421081543
55,hybrid interleaved,11,256,18,13,15,0.0025509195402264595,0.9881443977355957,4.006204128265381,6.058095455169678
55,hybrid interleaved,11,256,18,5,35,0.021547654643654823,0.5367380380630493,4.160703659057617,2.50107479095459
55,hybrid blocked,11,256,18,21,34,0.02150498889386654,0.21160322427749634,4.160652160644531,2.4996931552886963
55,hybrid blocked,11,256,18,19,8,0.004052797798067331,0.0,4.169925212860107,0.0
55,hybrid interleaved,11,256,18,4,16,0.0023482120595872402,0.9858108162879944,4.064329147338867,4.677762508392334
60,hybrid blocked,11,256,18,26,9,0.023428604006767273,0.9999986290931702,4.156505107879639,2.8668861389160156
60,hybrid interleaved,11,256,18,13,15,0.0011071654735133052,0.968466579914093,4.019557476043701,5.2787909507751465
60,hybrid interleaved,11,256,18,5,35,0.02342427335679531,0.5070347785949707,4.156532287597656,2.8662281036376953
60,hybrid blocked,11,256,18,21,34,0.02342360094189644,0.23185917735099792,4.156518936157227,2.866363763809204
60,hybrid blocked,11,256,18,19,8,0.00818796455860138,0.0,4.169925212860107,0.0
60,hybrid interleaved,11,256,18,4,16,0.00025105924578383565,0.9925544857978821,3.9279744625091553,7.6131157875061035
65,hybrid blocked,11,256,18,26,9,0.02435958944261074,0.9999991059303284,4.162724494934082,3.15109920501709
65,hybrid interleaved,11,256,18,13,15,0.0018035490065813065,0.9894933104515076,4.076478004455566,4.652821063995361
65,hybrid interleaved,11,256,18,5,35,0.02435486577451229,0.6385648846626282,4.162730693817139,3.1513419151306152
65,hybrid blocked,11,256,18,21,34,0.024365874007344246,0.20238107442855835,4.16273832321167,3.1502530574798584
65,hybrid blocked,11,256,18,19,8,0.005597649607807398,0.0,4.168918132781982,0.1557619422674179
65,hybrid interleaved,11,256,18,4,16,0.0045065805315971375,0.9861870408058167,4.087219715118408,4.386631965637207
70,hybrid blocked,11,256,18,26,9,0.017914986237883568,0.9999979734420776,4.157685279846191,2.7216756343841553
70,hybrid interleaved,11,256,18,13,15,0.0013089043786749244,0.9916647672653198,4.070666790008545,4.93065071105957
70,hybrid interleaved,11,256,18,5,35,0.01793758012354374,0.5737324953079224,4.157694339752197,2.723054885864258
70,hybrid blocked,11,256,18,21,34,0.017965922132134438,0.14958268404006958,4.157728672027588,2.720763683319092
70,hybrid blocked,11,256,18,19,8,0.00895719975233078,0.0,4.169925212860107,0.0
70,hybrid interleaved,11,256,18,4,16,0.002968328772112727,0.9985530376434326,4.083115577697754,4.969995975494385
75,hybrid blocked,11,256,18,26,9,0.02223147824406624,0.9999980330467224,4.161221981048584,3.1423897743225098
75,hybrid interleaved,11,256,18,13,15,0.00532745523378253,0.9664716720581055,4.130111217498779,3.3498194217681885
75,hybrid interleaved,11,256,18,5,35,0.02218286506831646,0.485905259847641,4.161186695098877,3.1429243087768555
75,hybrid blocked,11,256,18,21,34,0.0222201868891716,0.39932918548583984,4.161201477050781,3.1418721675872803
75,hybrid blocked,11,256,18,19,8,0.0057292222045362,0.0,4.169925212860107,0.0
75,hybrid interleaved,11,256,18,4,16,0.0027234742883592844,0.9963688850402832,4.1019697189331055,4.724925994873047
80,hybrid blocked,11,256,18,26,9,0.020034588873386383,0.9999992847442627,4.164334774017334,2.9366838932037354
80,hybrid interleaved,11,256,18,13,15,0.0015280182706192136,0.993239164352417,4.0783610343933105,4.941455841064453
80,hybrid interleaved,11,256,18,5,35,0.019966458901762962,0.5267572999000549,4.164306640625,2.938119411468506
80,hybrid blocked,11,256,18,21,34,0.019926097244024277,0.41674384474754333,4.1642842292785645,2.9357388019561768
80,hybrid blocked,11,256,18,19,8,0.0016156669007614255,0.0,4.169925212860107,0.0
80,hybrid interleaved,11,256,18,4,16,0.0017114821821451187,0.9901010394096375,4.074585914611816,5.39940881729126
85,hybrid blocked,11,256,18,26,9,0.020898204296827316,0.9999936819076538,4.163998126983643,2.55049729347229
85,hybrid interleaved,11,256,18,13,15,0.0033919010311365128,0.9800885915756226,4.108599662780762,3.8283028602600098
85,hybrid interleaved,11,256,18,5,35,0.020971396937966347,0.5901923179626465,4.164051532745361,2.5040030479431152
85,hybrid blocked,11,256,18,21,34,0.020970415323972702,0.252937376499176,4.164027690887451,2.5163238048553467
85,hybrid blocked,11,256,18,19,8,0.0054586296901106834,0.0,4.169895648956299,0.027648180723190308
85,hybrid interleaved,11,256,18,4,16,0.0006654247990809381,0.9970477223396301,4.078524112701416,5.57707405090332
90,hybrid blocked,11,256,18,26,9,0.016795573756098747,0.999995231628418,4.162267684936523,2.6614320278167725
90,hybrid interleaved,11,256,18,13,15,0.0028848990332335234,0.9952487945556641,4.103804588317871,4.376130104064941
90,hybrid interleaved,11,256,18,5,35,0.01675282046198845,0.5736607909202576,4.162253379821777,2.658153772354126
90,hybrid blocked,11,256,18,21,34,0.016729040071368217,0.3213069438934326,4.162235736846924,2.6566364765167236
90,hybrid blocked,11,256,18,19,8,0.004194352310150862,0.0,4.169925212860107,0.0
90,hybrid interleaved,11,256,18,4,16,0.004377963487058878,0.9993767738342285,4.116787910461426,4.0076985359191895
95,hybrid blocked,11,256,18,26,9,0.01921677775681019,0.9999990463256836,4.163529396057129,3.7414631843566895
95,hybrid interleaved,11,256,18,13,15,0.0013425365323200822,0.995469868183136,4.096681118011475,4.572768211364746
95,hybrid interleaved,11,256,18,5,35,0.019181331619620323,0.4932054281234741,4.163506984710693,3.7376489639282227
95,hybrid blocked,11,256,18,21,34,0.019198093563318253,0.59681236743927,4.16348123550415,3.7423434257507324
95,hybrid blocked,11,256,18,19,8,0.003183438442647457,0.0,4.169925212860107,0.0
95,hybrid interleaved,11,256,18,4,16,0.0034263681154698133,0.993750810623169,4.087402820587158,4.758464813232422
100,hybrid blocked,11,256,18,26,9,0.018829459324479103,0.9999976754188538,4.164648532867432,2.651043653488159
100,hybrid interleaved,11,256,18,13,15,0.0025483195204287767,0.9946455955505371,4.104726791381836,4.0370941162109375
100,hybrid interleaved,11,256,18,5,35,0.018922075629234314,0.5689271092414856,4.1646623611450195,2.647277355194092
100,hybrid blocked,11,256,18,21,34,0.01889677718281746,0.1787286102771759,4.164673805236816,2.651672601699829
100,hybrid blocked,11,256,18,19,8,0.002203708980232477,0.0,4.169917106628418,0.014634907245635986
100,hybrid interleaved,11,256,18,4,16,0.001860773074440658,0.9973304271697998,4.12125825881958,3.6796064376831055
105,hybrid blocked,11,256,18,26,9,0.010957148857414722,0.999994158744812,4.162980556488037,2.550379991531372
105,hybrid interleaved,11,256,18,13,15,0.0005814603064209223,0.9856615662574768,4.096190929412842,4.566468238830566
105,hybrid interleaved,11,256,18,5,35,0.010965275578200817,0.3893582224845886,4.162989139556885,2.54500412940979
105,hybrid blocked,11,256,18,21,34,0.01097363792359829,0.3236023783683777,4.162967205047607,2.550344944000244
105,hybrid blocked,11,256,18,19,8,0.002764809178188443,0.0,4.169925212860107,0.0
105,hybrid interleaved,11,256,18,4,16,0.0009393497603014112,0.994232714176178,4.093296051025391,4.377126216888428
110,hybrid blocked,11,256,18,26,9,0.016716286540031433,0.9999921917915344,4.1661810874938965,2.2901344299316406
110,hybrid interleaved,11,256,18,13,15,0.0017506420845165849,0.9989099502563477,4.112390041351318,4.391819000244141
110,hybrid interleaved,11,256,18,5,35,0.016764074563980103,0.47370168566703796,4.16619873046875,2.2885050773620605
110,hybrid blocked,11,256,18,21,34,0.016734756529331207,0.44421878457069397,4.166182994842529,2.292424201965332
110,hybrid blocked,11,256,18,19,8,0.0016153299948200583,0.0,4.169925212860107,0.0
110,hybrid interleaved,11,256,18,4,16,0.0016285772435367107,0.9960717558860779,4.134057998657227,2.9903693199157715
115,hybrid blocked,11,256,18,26,9,0.005477322731167078,0.9999955892562866,4.161503791809082,2.0920424461364746
115,hybrid interleaved,11,256,18,13,15,0.0005006115534342825,0.9989669322967529,4.109065055847168,4.42966890335083
115,hybrid interleaved,11,256,18,5,35,0.0054605561308562756,0.4309563636779785,4.161499977111816,2.0922746658325195
115,hybrid blocked,11,256,18,21,34,0.005406680982559919,0.3384948968887329,4.1614603996276855,2.095099925994873
115,hybrid blocked,11,256,18,19,8,0.001426922157406807,0.0,4.169925212860107,0.0
115,hybrid interleaved,11,256,18,4,16,0.001926523633301258,0.9955732822418213,4.1461005210876465,2.7952637672424316
120,hybrid blocked,11,256,18,26,9,0.019219087436795235,0.9999667406082153,4.165884494781494,1.9742717742919922
120,hybrid interleaved,11,256,18,13,15,0.0008287072996608913,0.9983721375465393,4.136943340301514,3.2977499961853027
120,hybrid interleaved,11,256,18,5,35,0.019201060757040977,0.48696959018707275,4.165876388549805,1.9741895198822021
120,hybrid blocked,11,256,18,21,34,0.019108425825834274,0.4697248637676239,4.165828704833984,1.9800209999084473
120,hybrid blocked,11,256,18,19,8,0.001672319252975285,0.0,4.169925212860107,0.0
120,hybrid interleaved,11,256,18,4,16,0.002358178375288844,0.9993126392364502,4.140536785125732,3.0776822566986084
